"DeAndre Dishman","Middle Tennessee",CUSA,35,68.7,102.5,22.1,52.3,55.36,7.5,14,16.4,22,88,138,0.638,134,255,0.525,0,1,0,2.5,2.3,53.9,Jr,6-6,2,1.80675,104.353,3,2022,45840,"Lexington, KY",,0.96389083,105,174,29,81,0.6034,0.3580,11,14,0.7857,,98.2852,98.358,2.76835,183.447,1.64773,-0.347594,1.99532,1.39679,27.3784,0.494507,0.902282,1.6486,3.2432,4.8919,2.1622,1.0541,0.5676,9.8378,"Wing F",0.0599389,1998-01-01
"Osinachi Smart",Charleston,CAA,31,35.3,110.4,13.3,58,59.32,13,22,4.1,23.2,19,30,0.633,47,81,0.58,0,0,0,2.3,2,37,Sr,6-8,33,0.71253,99.4445,6.2,2022,45853,"Umuahia, Nigeria",,0.42303564,41,65,6,16,0.6308,0.3750,12,18,0.6667,,99.8644,99.0173,1.43963,98.9509,1.00443,-0.0583603,1.06279,-0.540544,14.6774,-0.881033,0.340489,1.8065,2.8387,4.6452,0.3548,0.5484,0.3226,3.6452,C,0,1997-11-14
"Corey Allen","Georgia St.",SB,23,68,98,26,43.6,46.27,1.4,9.8,22.4,13,44,60,0.733,57,155,0.368,57,172,0.331,0.5,2.5,18.3,Sr,6-2,11,2.26271,106.543,2.1,2022,45896,"Ypsilanti, MI",,1.74464786,25,48,32,107,0.5208,0.2991,0,0,,,101.631,102.45,2.66971,120.774,1.16064,2.14856,-0.987921,2.23184,30.4231,2.20404,0.0277969,0.4615,3.0000,3.4615,3.1538,1.5385,0.1538,14.7308,"Scoring PG",14.1445,1998-10-04
"Justin Hopkins","Texas Southern",SWAC,32,49.3,101.6,17,48.2,55.12,4.4,6.3,10.1,22.7,58,74,0.784,46,82,0.561,14,57,0.246,0.2,0.8,53.2,Sr,6-5,15,0.664657,95.1188,2.5,2022,45906,"Huntsville, AL",,0.79066828,41,59,5,23,0.6949,0.2174,7,7,1.0000,,101.624,105.705,1.48321,88.5074,-2.24684,-0.911708,-1.33513,-2.08837,19.7812,-1.31287,-0.775497,0.7812,1.1875,1.9688,1.0625,0.2812,0.0312,6.0000,"Wing G",5.12344,1997-10-15
"Damien Sears",Southern,SWAC,28,44.3,78.9,18.1,36.5,42.16,10.2,26.3,5.4,27,31,45,0.689,42,113,0.372,0,2,0,4.9,3.3,39.1,Sr,6-7,12,-0.68999,74.5597,4.3,2022,45925,"Haughton, LA",,0.38297059,31,67,12,47,0.4627,0.2553,2,3,0.6667,,88.6624,91.8619,2.26232,130.57,-2.51356,-6.8209,4.30733,-3.43132,18.2000,-5.11744,1.68613,1.6667,3.7333,5.4000,0.6000,1.2333,0.7333,4.2667,PF/C,0.216968,1998-10-15
"Patrick Tape","San Francisco",WCC,33,51.5,118,13.5,61.4,64.92,10.9,13.6,8,23.4,49,69,0.71,52,86,0.605,3,6,0.5,3,2.3,75,Sr,6-10,11,1.80959,110.727,5,2022,45926,"Charlotte, NC",,0.97369364,47,71,5,15,0.6620,0.3333,19,22,0.8636,,95.1271,91.9668,2.5313,134.156,6.13308,2.09392,4.03915,3.69202,20.6471,0.712607,2.97942,2.0294,2.4412,4.4706,1.0882,0.8529,0.6471,5.0294,"Wing F",0.497821,1998-06-08
"Jordan Bell",Pacific,WCC,28,34.4,88.2,19.6,39.1,40.53,8.7,26.1,12.6,12.9,10,17,0.588,33,67,0.493,9,52,0.173,3.5,2.5,14.3,Sr,6-8,1,0.0951417,87.3905,3.9,2022,45936,"Inglewood, CA",,1.41180485,24,37,9,30,0.6486,0.3000,4,4,1.0000,,100.829,99.9682,1.30969,86.9376,0.298811,-1.80086,2.09967,-1.20701,13.4828,-1.71404,0.507029,1.0345,2.7241,3.7586,0.8276,0.5862,0.3793,3.5517,PF/C,7.74985,1998-03-22
"Jalen Dupree","Tennessee St.",OVC,25,28.8,96,23.3,47.7,48.51,13.4,20.5,9.1,17.9,22,44,0.5,48,92,0.522,3,18,0.167,4.4,1.5,40,Sr,6-8,24,0.588711,97.6821,6.9,2022,46052,"Cordova, TN",,0.60003603,35,59,13,33,0.5932,0.3939,3,4,0.7500,,99.2754,103.805,1.13066,71.992,-1.79374,-1.82795,0.0342069,-3.74002,14.0370,-2.44908,-1.29094,1.7407,2.5926,4.3333,0.6667,0.3333,0.5926,5.3704,PF/C,3.0087,1998-02-27
"Abdul Ado",Cincinnati,Amer,31,42.2,97.5,10.8,54.5,51.35,10,18.1,5.6,25.1,16,40,0.4,30,55,0.545,0,0,0,8.7,3.1,72.7,Sr,6-11,00,0.108022,87.185,5,2022,46092,"Lagos, Nigeria",76.4,0.76011267,21,33,9,22,0.6364,0.4091,6,7,0.8571,,88.6484,87.438,2.41538,136.607,6.92931,-1.66511,8.59443,3.27634,17.3125,-1.90965,5.18599,1.6875,2.8125,4.5000,0.5938,1.0000,1.5000,2.3750,C,0,1997-10-01
"Ethan Claycomb",Bellarmine,ASun,24,57.8,108.2,17.8,51.5,54.1,3.9,12.1,12.1,12.7,26,33,0.788,37,65,0.569,34,106,0.321,0.8,2.3,19.3,Sr,6-7,0,1.88133,104.833,3.3,2022,46101,"Vincennes, IN",,1.99989229,21,32,16,33,0.6563,0.4848,0,0,,,110.45,108.614,1.81832,110.822,0.826094,1.99059,-1.1645,0.193761,27.1786,0.878395,-0.684633,0.7857,2.7500,3.5357,1.8571,0.9643,0.2143,8.5000,"Wing G",9.98189,1998-10-15
"Jaylen Fornes","UNC Wilmington",CAA,33,62.9,98.8,19.2,45.1,46.3,3.9,10,12.7,12.1,25,42,0.595,41,119,0.345,56,158,0.354,0.6,1.9,15.2,Sr,6-3,1,0.977945,96.2808,2.8,2022,46155,"Pamlico County, NC",35.8,1.46346262,22,60,19,59,0.3667,0.3220,0,0,,,105.503,105.734,1.94672,133.088,-1.0744,0.583245,-1.65765,-1.36844,26.3143,-0.0752491,-1.29319,0.8857,2.3143,3.2000,1.7143,0.8857,0.2286,8.2857,"Combo G",10.8475,1997-10-15
"DeJuan Clayton",Hartford,AE,2,5.2,84.9,18.7,36.4,49.31,0,8.7,15.9,28.5,8,11,0.727,4,9,0.444,0,2,0,1.7,1.8,100,Sr,6-2,13,-0.16205,84.0038,2.4,2022,46161,"Bowie, MD",,1.00000000,5,8,2,14,0.6250,0.1429,0,0,,,109.745,111.511,1.8468,10.4426,-9.128,-6.18598,-2.94202,-6.67681,33.5000,-4.37608,-2.30074,0.0000,2.5000,2.5000,3.0000,1.0000,0.5000,8.0000,"Combo G",1.7861,1997-05-18
"Trevor Anderson",Valparaiso,MVC,17,39.5,107.6,18.1,48.8,53.87,1,16.5,17.6,12.4,30,34,0.882,38,72,0.528,15,52,0.288,0,0.7,27.4,Sr,6-3,21,1.81657,103.961,0.7,2022,46178,"Stevens Point, WI",18.6,2.55552034,20,32,18,40,0.6250,0.4500,0,0,,,108.729,107.339,1.96297,71.9273,-1.53175,0.665049,-2.1968,-1.2927,27.2105,0.309143,-1.60184,0.2105,3.6316,3.8421,2.4211,0.4737,0.0000,9.1579,"Wing G",6.50218,1997-11-24
"Rodney Miller Jr.","Miami FL",ACC,18,5.1,119.3,15.8,62.5,66.58,3.3,12.6,4.8,14.8,7,9,0.778,10,16,0.625,0,0,0,1.5,1.6,56.3,Sr,7-0,14,0.453664,116.362,6.8,2022,46263,"Laurelton, NY",70.2,0.66646670,5,6,5,10,0.8333,0.5000,0,0,,,105.855,101.563,0.378506,12.3474,-0.65037,0.0489059,-0.699276,0.650258,4.2222,-0.794746,1.445,0.1111,0.4444,0.5556,0.1111,0.1111,0.0556,1.5000,C,0,1996-12-29
"Darius Hicks","Jackson St.",SWAC,27,25.8,79.4,11.8,33.3,35.45,4.7,10.1,6.8,16.6,7,14,0.5,15,49,0.306,2,5,0.4,1.4,1.6,25.9,Sr,6-8,1,-0.687879,68.108,5.1,2022,46265,"Quitman, MS",60.6,1.09989201,7,13,8,36,0.5385,0.2222,4,6,0.6667,,101.514,105.659,0.864901,49.1416,-4.47467,-4.61393,0.139262,-5.81914,11.5185,-6.34248,0.523337,0.4815,0.9630,1.4444,0.4074,0.2963,0.1481,1.5926,"Wing F",0.982483,1997-03-26
"Hunter Janacek","Houston Christian",Slnd,8,7.9,67.6,19.6,26.3,34.32,5.7,17.4,15.7,31.9,5,6,0.833,5,7,0.714,0,12,0,0,2.1,31.6,Sr,6-5,5,-0.791794,62.8613,3.5,2022,46351,"Houston, TX",,0.90000903,4,6,1,1,0.6667,1.0000,0,0,,,110.057,114.82,0.441908,14.2517,-10.054,-6.99696,-3.05704,-10.7141,10.3333,-7.22968,-3.48442,0.4444,1.3333,1.7778,1.0000,0.4444,0.0000,2.6667,PF/C,8.38378,1997-12-22
"Brevin Galloway","Boston College",ACC,25,46.3,86.9,21.5,40.2,42.22,0.4,7.2,11.9,14.1,20,26,0.769,28,62,0.452,44,172,0.256,0.8,2.8,11.1,Sr,6-2,51,0.529605,91.6751,2.1,2022,46357,"Anderson, SC",,1.16129036,16,34,12,28,0.4706,0.4286,0,0,,,104.831,100.107,2.30252,99.0561,-1.30287,-0.239105,-1.06377,-1.35408,24.8000,-1.36878,0.0146931,0.0800,1.4000,1.4800,1.4400,1.1200,0.1600,8.3200,"Combo G",16.8188,1997-12-13
"Chevez Goodwin",USC,P12,34,60.7,105.4,23.4,57,55.94,12.6,16,5.4,17,49,104,0.471,162,284,0.57,0,0,0,2.2,1,36.6,Sr,6-9,1,2.41581,114.058,4,2022,46358,"Columbia, SC",,0.37496208,110,166,52,118,0.6627,0.4407,35,37,0.9459,,97.9462,95.4072,2.69659,152.518,0.738818,0.693389,0.0454289,1.35813,24.4706,1.37939,-0.0212593,2.6765,3.7647,6.4412,0.6176,0.4118,0.5294,10.9706,C,0,1998-02-27
"Michael Henn",Denver,Sum,30,63,109.2,19.6,55.3,57.67,5.6,16.1,14,16.8,37,49,0.755,67,126,0.532,35,90,0.389,0.6,0.8,22.7,Sr,6-8,24,1.61467,103.85,4,2022,46366,"Bellevue, WA",,1.23909569,50,78,17,48,0.6410,0.3542,1,1,1.0000,,110.646,112.093,1.33931,123.389,-1.82274,0.909352,-2.73209,-1.49377,25.1562,0.580299,-2.07407,1.0938,3.5000,4.5938,1.7812,0.3125,0.1250,8.7500,"Stretch 4",6.91485,1997-10-15
"Jeremy Sheppard","Rhode Island",A10,29,69.3,101.1,20.5,48.2,52.66,0.9,9.5,21.4,19.2,59,74,0.797,50,115,0.435,45,129,0.349,0.6,3,30.3,Sr,6-1,2,1.66558,102.149,2.5,2022,46503,"Richmond, VA",15.0,1.58625146,25,55,25,60,0.4545,0.4167,0,0,,,98.3893,97.1526,3.00739,148.093,0.788773,0.925002,-0.136229,1.25295,28.6333,0.0504518,1.2025,0.2000,2.5000,2.7000,3.0667,1.4333,0.1333,9.8667,"Scoring PG",9.04168,1997-07-13
"Shawn Williams","Arkansas Pine Bluff",SWAC,26,76.9,108.2,24.9,53,57.34,1.1,6.8,23.7,15.9,73,79,0.924,64,136,0.471,80,211,0.379,0,1.8,22.8,Sr,6-1,55,3.58485,115.376,1.8,2022,46507,"Little Rock, AR",35.6,1.44615323,20,45,44,92,0.4444,0.4783,0,0,,,118.075,122.433,0.593672,120.193,-2.43578,4.11803,-6.55381,-0.520319,34.3571,3.93828,-4.4586,0.3571,1.7857,2.1429,3.3571,1.0714,0.0000,16.6429,"Scoring PG",13.6966,1997-01-08
"Ty Groce",Butler,BE,21,21.6,97,16.6,46.7,47.94,6.9,15.2,7.9,15.2,12,23,0.522,13,24,0.542,10,36,0.278,1.3,1.8,38.3,Sr,6-8,4,0.489413,96.4574,4.4,2022,46558,"Ypsilanti, MI",,0.85707252,10,15,3,9,0.6667,0.3333,4,5,0.8000,,102.635,96.8399,1.35227,47.8737,1.72933,0.309743,1.41959,1.20063,13.6087,-0.585291,1.78592,0.6957,1.6957,2.3913,0.5217,0.4783,0.2609,3.7391,"Stretch 4",8.23574,1998-05-27
"Chris Lester","New Hampshire",AE,24,21.3,107.2,12.3,51.4,54.74,6.9,4.4,4.2,18.8,7,9,0.778,6,13,0.462,8,22,0.364,2.7,0.9,25.7,Sr,6-7,23,0.210817,91.9956,3.8,2022,46564,"Barrington, IL",,0.60010399,6,11,0,2,0.5455,0.0000,0,0,,,108.633,112.803,0.466348,31.2302,-2.85553,-1.08964,-1.76589,-3.31025,9.5000,-1.8,-1.51025,0.6154,0.3846,1.0000,0.2308,0.2308,0.1923,1.9231,"Wing G",6.37071,1997-04-26
"Dimencio Vaughn",Rider,MAAC,32,77.6,97.4,22.8,46,50.43,7,19.2,8.4,17.1,85,115,0.739,119,255,0.467,25,85,0.294,2.8,3.6,33.8,Sr,6-5,14,1.52871,99.5898,3.4,2022,46569,"New York, NY",19.2,0.61192933,95,167,24,88,0.5689,0.2727,1,6,0.1667,,94.9372,97.1166,3.26182,235.067,1.78463,-0.454653,2.23928,1.58103,31.2121,0.236789,1.34424,2.0606,5.3939,7.4545,1.2424,1.9091,0.6667,12.5152,"Wing G",4.95496,1997-02-18
"Michael Tertsea",Siena,MAAC,7,1.9,0,12.8,0,0,0,21.4,0,21.3,0,0,0,0,5,0,0,0,0,0,0,0,Sr,6-10,21,-0.945576,-1.30673,9.1,2022,46572,"Benue State, Nigeria",42.8,0.00000000,0,3,0,2,0.0000,0.0000,0,0,,,103.751,103.026,0.265793,3.56465,-20.8531,-15.337,-5.51611,-22.4034,3.1429,-17.4775,-4.92596,0.0000,0.5714,0.5714,0.0000,0.0000,0.0000,0.0000,C,0,1999-04-02
"Ahsante Shivers",Southern,SWAC,3,0.7,42.8,27.8,25,25,0,62.9,0,25.2,0,0,0,1,1,1,0,3,0,0,0,0,Sr,6-4,1,-0.370207,43.7229,0,2022,46573,"Seat Pleasant, MD",,0.00000000,0,0,1,1,,1.0000,0,0,,,85.5609,96.6842,0.272835,2.23104,-30.8936,-21.0976,-9.79597,-15.7636,2.6667,-12.2173,-3.54634,0.0000,1.3333,1.3333,0.0000,0.0000,0.0000,0.6667,PF/C,20.5965,1997-10-15
"Brandon Carroll","William & Mary",CAA,28,55.2,91.4,20.3,46.9,49.2,5.2,18.9,7.4,18.4,40,65,0.615,53,111,0.477,31,101,0.307,6.5,3.5,30.7,Sr,6-7,4,0.519138,91.5236,4.4,2022,46574,"Bronx, NY",,0.47824990,44,85,9,26,0.5176,0.3462,8,10,0.8000,,99.1698,98.9689,2.40929,167.148,1.51487,-1.96166,3.47653,0.390394,24.3793,-1.44101,1.8314,1.1379,3.9655,5.1034,0.7586,1.4483,1.4138,8.2414,"Stretch 4",8.38917,1998-10-15
"Shandon Goldman","Tennessee Tech",OVC,29,45.5,102.2,14.1,50.4,50.64,4.4,17.7,10,17,6,11,0.545,13,18,0.722,36,115,0.313,2.8,1.7,8.3,Sr,6-10,33,0.524459,93.4212,3.5,2022,46582,"Evansville, AR",,1.69578109,10,13,3,5,0.7692,0.6000,1,1,1.0000,,104.601,106.708,1.35242,105.475,0.225964,0.2958,-0.0698357,-0.779484,19.0645,-0.622387,-0.157096,0.7097,3.0968,3.8065,1.2581,0.5806,0.5484,4.9032,PF/C,11.9915,1997-03-06
"Andre Jones","Louisiana Monroe",SB,25,73.9,96.7,27.8,49.7,52.6,4.2,8.3,25.5,20.6,60,82,0.732,134,266,0.504,19,61,0.311,1.5,2.8,25.1,Sr,6-5,1,2.38074,106.046,2,2022,46583,"Little Rock, AR",,1.26746763,115,181,23,95,0.6354,0.2421,24,28,0.8571,,108.442,110.811,1.91243,144.815,-1.01243,0.282197,-1.29463,-0.905472,33.0714,1.1062,-2.01167,1.2143,2.5357,3.7500,3.8929,1.6071,0.4643,15.7500,"Scoring PG",4.20915,1997-09-22
"Josh Parrish","San Diego",WCC,27,54.6,106.7,13.2,63.1,61.81,4.5,9.4,8.1,21.9,22,42,0.524,62,93,0.667,2,10,0.2,2.2,1.8,40.8,Sr,6-4,4,0.973548,97.3623,3.1,2022,46596,"Arlington, TX",47.4,0.83876796,54,74,8,19,0.7297,0.4211,6,6,1.0000,,102.667,101.389,2.11632,108.979,2.12261,-0.328395,2.451,1.01759,22.9286,-0.762757,1.78035,0.8929,1.8929,2.7857,0.9286,0.6786,0.5357,5.5000,"Wing G",0.935924,1997-10-15
"Nysier Brooks",Mississippi,SEC,32,72.1,110,18.2,58.1,60.25,10.9,19.2,5.6,19,57,83,0.687,129,218,0.592,0,4,0,4.8,1.9,37.4,Sr,7-0,3,2.65955,111.965,3.6,2022,46727,"Philadelphia, PA",57.6,0.46293333,94,132,35,86,0.7121,0.4070,49,55,0.8909,,98.6241,94.9946,3.24381,187.738,4.29973,0.963681,3.33604,2.7695,29.1875,1.35224,1.41726,2.7188,4.5625,7.2812,0.7812,0.9062,1.2500,9.8438,C,0.255834,1996-12-05
"C.J. Keyser","Old Dominion",CUSA,31,82.5,92.6,24.7,45.4,48.04,1.5,7.7,10.9,17.3,51,63,0.81,136,307,0.443,39,121,0.322,1.3,1.1,14.7,Sr,6-3,25,1.41019,97.7144,2.8,2022,46793,"Baltimore, MD",49.4,0.72602144,52,87,84,220,0.5977,0.3818,4,5,0.8000,,107.37,107.157,2.31784,145.057,-4.34535,-2.00249,-2.34286,-3.14626,33.0312,-1.26824,-1.87802,0.4375,2.2500,2.6875,1.6562,0.5938,0.3125,14.2500,"Wing G",7.09034,1997-02-06
"Jordan Jones",Marist,MAAC,30,48.6,115.9,19.7,62,63.61,9.4,13.5,5.9,18,34,48,0.708,98,158,0.62,0,0,0,7,1.4,30.4,Sr,6-8,15,1.87727,113.25,4.3,2022,46794,"Baltimore, MD",,0.45710121,64,93,34,65,0.6882,0.5231,4,6,0.6667,,99.4942,102.198,1.6985,113.963,2.39859,0.120519,2.27807,1.61746,19.6667,0.622292,0.99517,1.5667,2.3333,3.9000,0.5333,0.4667,1.1667,7.6667,C,0,1998-05-25
"Precious Ayah","Miami OH",MAC,29,60.6,125.5,16.4,66,67.51,8.8,17.4,6.9,15.5,47,66,0.712,105,155,0.677,0,4,0,5.2,2,41.5,Sr,6-6,5,2.60134,116.326,5.1,2022,46913,"Bayelsa State, Nigeria",32.6,0.87097440,90,123,15,32,0.7317,0.4688,0,0,,,105.34,106.892,1.72473,147.211,2.83601,1.4001,1.43591,1.11985,23.4062,0.885937,0.233916,2.1250,3.5000,5.6250,0.8438,0.9062,1.0938,9.1875,PF/C,0.328387,1997-09-17
"Andrew Garcia","Kent St.",MAC,24,40.5,109.1,21.3,57.2,60.78,10.2,11.4,4.7,20.6,41,52,0.788,65,121,0.537,15,32,0.469,2.8,3,34,Sr,6-6,4,1.66457,107.623,6.2,2022,46918,"Bergenfield, NJ",,0.30769231,58,99,7,22,0.5859,0.3182,2,2,1.0000,,97.9243,98.4886,2.16513,101.801,1.46529,0.300115,1.16518,0.998209,21.4000,-0.0633586,1.06157,1.7600,2.1200,3.8800,0.4800,1.0800,0.4400,8.7200,"Wing F",3.68884,1997-10-17
"Michael Almonacy","Appalachian St.",SB,31,83.9,92.8,20.9,43.1,44.9,1.2,11,19.7,15,37,58,0.638,57,156,0.365,57,175,0.326,0.2,1.5,17.5,Sr,6-0,5,0.989557,93.8917,2.2,2022,46922,"Brentwood, NY",,1.89094959,24,51,33,105,0.4706,0.3143,0,0,,,102.911,102.623,2.88639,166.328,-1.23929,-0.757937,-0.481353,-2.01029,32.4412,-1.88505,-0.125243,0.3235,3.0000,3.3235,3.0588,0.8235,0.0588,10.2647,"Combo G",10.3173,1997-12-30
"Darian Adams","Jacksonville St.",ASun,30,85.6,103.6,25.7,47.7,52.24,3.2,13.4,22.8,17.8,86,105,0.819,84,200,0.42,64,177,0.362,1.4,2.6,27.9,Sr,6-3,23,2.81261,109.071,2.3,2022,46982,"Montgomery, AL",,1.50631776,55,110,29,90,0.5000,0.3222,3,3,1.0000,,99.487,100.846,3.15453,199.119,3.01628,2.0976,0.91868,2.67942,34.3871,2.12783,0.551588,0.9032,4.2581,5.1613,3.8387,1.4839,0.3871,15.3871,"Combo G",10.2551,1998-03-11
"Jannson Williams","Eastern Kentucky",ASun,22,35.3,108,21,54.4,56.67,7.7,16.3,6.1,15.7,25,35,0.714,29,49,0.592,30,87,0.345,7.6,1.7,25.7,Sr,6-9,3,1.28575,106.894,4.5,2022,47011,"Newnan, GA",,0.56527184,25,42,4,7,0.5952,0.5714,8,9,0.8889,,103.245,105.373,1.31741,78.7903,0.553275,0.158684,0.394591,0.713054,17.1250,1.37347,-0.660413,1.3333,2.3333,3.6667,0.5417,0.5417,1.0833,7.9583,PF/C,12.4891,1998-10-15
"Josh Ayeni",Chattanooga,SC,33,25,93.1,23.3,49,53.51,7,19.6,5.3,26.2,22,25,0.88,45,90,0.5,4,14,0.286,1.1,1.7,24,Sr,6-7,21,0.345908,95.3814,10.5,2022,47026,"Zaria, Nigeria",,0.29411158,21,43,24,47,0.4884,0.5106,1,1,1.0000,,98.0945,95.6957,1.09841,62.6011,-5.47505,-5.03661,-0.438438,-7.1588,10.3714,-7.73237,0.573569,0.6286,1.8286,2.4571,0.2857,0.2857,0.0857,4.2000,PF/C,2.58501,1996-03-30
"Joshua Tomaic","San Diego St.",MWC,31,29.7,97.8,14.6,54.5,57.46,6.9,11.8,6.1,27.2,16,22,0.727,20,39,0.513,11,28,0.393,3.8,1.1,32.8,Sr,6-9,23,0.34396,93.4758,4.7,2022,47102,"Lanzarote, Spain",,0.47997520,14,21,6,18,0.6667,0.3333,3,5,0.6000,,91.4886,88.8924,1.63957,65.5494,2.41693,-1.16782,3.58475,1.08424,12.4194,-1.66135,2.74559,0.7097,1.2581,1.9677,0.3871,0.2258,0.3871,2.8710,"Stretch 4",4.45811,1998-04-20
"Jared Chatham","Central Arkansas",ASun,29,65.9,106.1,20.4,50.5,53.33,8.7,18.1,6.9,12.6,39,47,0.83,129,247,0.522,6,26,0.231,3.2,1.7,17.2,Sr,6-8,24,1.83722,105.484,4.1,2022,47187,"Los Angeles, CA",,0.70272306,71,115,57,131,0.6174,0.4351,24,27,0.8889,,110.985,110.477,1.54771,151.055,-1.19537,-0.107547,-1.08783,-2.00918,26.0323,-0.122763,-1.88642,2.0323,4.2258,6.2581,0.8387,0.8387,0.8387,11.0000,PF/C,1.85985,1998-06-20
"Jacob Young",Oregon,P12,34,75.8,98.2,24.4,45.7,48.72,2.1,8.6,21.5,17.3,71,105,0.676,132,276,0.478,26,98,0.265,0.2,2.6,28.1,Sr,6-3,42,2.41524,108.342,2.2,2022,47191,"Houston, TX",79.0,1.55263885,92,169,40,107,0.5444,0.3738,1,2,0.5000,,104.015,99.8886,2.89577,175.776,1.19485,1.20277,-0.00792181,0.990879,30.4286,0.755004,0.235875,0.5429,2.3714,2.9143,3.3714,1.3143,0.0571,12.0286,"Scoring PG",5.52777,1997-09-21
"Andrew Jones",Texas,B12,33,63.4,106.7,22.1,50.5,53.89,0.8,12.4,13.6,13.9,57,70,0.814,73,136,0.537,56,175,0.32,1.1,2.8,22.5,Sr,6-4,1,2.73924,115.637,2.4,2022,47192,"Irving, TX",94.4,1.25587108,47,64,28,75,0.7344,0.3733,5,6,0.8333,,93.8507,89.4612,3.4365,156.106,5.27348,3.41764,1.85585,6.50862,26.3030,3.75253,2.75609,0.1818,2.6364,2.8182,1.6364,1.1818,0.2424,11.2424,"Combo G",12.4975,1997-12-09
"Mikey Dixon",Idaho,BSky,29,73.8,107,27.8,47.4,56.2,2.1,10.5,14.4,14.1,153,172,0.89,102,237,0.43,42,111,0.378,0.1,1,49.4,Sr,6-2,3,2.93829,114.065,1.8,2022,47205,"New Castle, DE",,0.90627269,72,135,30,102,0.5333,0.2941,0,0,,,114.627,116.635,1.10322,131.568,-3.81547,0.883937,-4.6994,-0.978843,29.3871,2.53018,-3.50903,0.5806,2.5806,3.1613,1.8710,0.5161,0.0323,16.6129,"Combo G",7.25403,1996-11-07
"John Pettway","Tennessee Tech",OVC,30,53.1,98.4,20.9,56.7,56.93,6.2,12.5,16.5,25.2,30,54,0.556,100,173,0.578,1,6,0.167,0.8,3,30.2,Sr,6-3,50,1.05284,99.6719,3.9,2022,47224,"Safford, AL",18.4,0.91666233,85,130,15,43,0.6538,0.3488,12,13,0.9231,,104.54,106.556,1.53728,123.393,-1.04263,-0.83139,-0.211237,-1.33586,21.2258,-1.30343,-0.0324309,1.1613,2.3226,3.4839,1.7742,1.0968,0.1613,7.7742,"Wing G",0.536099,1997-11-30
"Kellon Taylor","McNeese St.",Slnd,28,63.8,96.9,22.9,50.7,54.61,8.7,13.3,18,26.9,75,113,0.664,93,178,0.522,9,32,0.281,0.7,1.2,53.8,Sr,6-6,12,1.12886,97.7206,4,2022,47236,"Landover, MD",,0.86599369,64,108,29,70,0.5926,0.4143,3,4,0.7500,,109.67,112.616,1.35411,125.941,-2.64359,-0.601814,-2.04177,-2.98703,26.6562,-0.291048,-2.69598,2.5938,3.3438,5.9375,2.6250,0.6875,0.1562,10.7812,"Wing F",2.29397,1998-01-16
"Chuba Ohams",Fordham,A10,30,72.5,95.9,28.3,50,53,9.7,31.2,15,21,103,164,0.628,166,332,0.5,3,9,0.333,5.6,1.3,48.1,Sr,6-9,1,2.00407,104.078,2.7,2022,47239,"Bronx, NY",19.6,0.57290624,139,242,27,90,0.5744,0.3000,44,49,0.8980,,89.5435,89.1746,4.1008,227.943,1.58215,-3.37123,4.95338,3.19154,31.4333,1.03445,2.1571,2.8333,8.7333,11.5667,1.8333,0.7000,1.6333,14.8000,PF/C,0.55769,1997-12-22
"Najee Garvin",Hampton,BSth,26,87.4,87.6,26.9,42.6,47.83,4.6,14.8,11.1,18.8,95,128,0.742,123,290,0.424,17,59,0.288,0.8,1,36.7,Sr,6-8,3,0.970874,93.3984,3.9,2022,47242,"Red Bank, SC",,0.52940013,60,125,60,158,0.4800,0.3797,4,6,0.6667,,102.482,106.336,2.55592,158.742,-5.09075,-3.51697,-1.57379,-4.45506,34.5714,-2.59263,-1.86243,1.5714,4.9643,6.5357,1.6071,0.5714,0.2857,15.2143,"Wing F",3.58326,1997-10-15
"Brendan Barry",Dartmouth,Ivy,24,90.2,109.6,20,52.2,55.17,0.7,9.1,11.4,10.3,44,51,0.863,33,91,0.363,80,202,0.396,0.9,2.7,17.4,Sr,6-2,15,2.75975,107.452,1.3,2022,47402,"Fair Haven, NJ",,1.56666660,19,39,14,52,0.4872,0.2692,0,0,,,102.009,102.428,3.12463,151.206,2.51695,2.36732,0.149628,3.37793,35.6800,2.45816,0.919775,0.2000,2.7200,2.9200,1.8800,1.6000,0.3200,14.6000,"Combo G",13.8465,1997-08-03
"Jake Killingsworth","UC San Diego",BW,26,79.4,111.5,11.6,60.3,61.2,1.6,13.8,12.7,17.1,9,11,0.818,20,36,0.556,47,114,0.412,0.6,1.1,7.3,Sr,6-5,14,1.33083,97.035,2,2022,47408,"San Carlos, CA",,2.06903550,11,15,9,21,0.7333,0.4286,0,0,,,106.987,110.967,1.87909,138.314,0.346982,1.15699,-0.810006,-0.371451,31.9643,0.545347,-0.916798,0.3929,3.6429,4.0357,2.1429,0.6429,0.1786,7.1786,"Wing G",7.76658,1998-07-15
"Ty Flowers",LIU,NEC,28,83.7,110.6,25,54.5,56.66,6.5,16,19.5,15,65,87,0.747,108,211,0.512,84,218,0.385,4.9,2.1,20.3,Sr,6-9,24,3.53676,114.809,1.9,2022,47421,"Waterbury, CT",42.6,1.32393912,77,118,31,93,0.6525,0.3333,18,19,0.9474,,99.3792,103.391,2.88686,209.522,5.00668,3.74008,1.26659,6.46698,34.6897,6.05638,0.410603,2.1724,5.6207,7.7931,3.2414,1.4483,1.5517,19.2069,"Stretch 4",12.2035,1998-01-17
