target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,source_url,outcome_url,source_class,source_class_context,seasons_played_before_transfer,class_entering_destination,years_in_college_entering_destination,college_stat_seasons_before_transfer,college_stat_seasons_source,height_in,weight_lbs,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,source_conf_power,destination_conf_power,conf_power_delta,source_team_power,destination_team_power,team_power_delta,source_low_minutes_flag,source_low_games_flag,position,position_bucket,height_bucket,source_role_bucket,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss,big_west_bpm,big_west_porpag,target_porpag,target_barttorvik_bpm,target_barttorvik_obpm,target_barttorvik_dbpm,production_score,impact_score,outcome_tier,big_west_bpm_percentile,projected_destination_mpg
Big West,Donovan Oday,donovan-oday,McNeese,mcneese,Southland,D1,Cal State Fullerton,cal-state-fullerton,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/schools/mcneese-state/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2024.html,FR,cached_sports_reference_player_profile,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/donovan-oday-1.html;data/cache/sports_reference_d1_profile_audit/donovan-oday-1.html,74.0,195.0,34,16.6,0.415,4.9,2.1,1.2,0.6,0.1,1.1,0.375,0.23,0.765,0.421,11.80722891566265,5.0602409638554215,2.8915662650602405,1.4457831325301205,0.2409638554216867,2.650602409638554,22.43,29.59,7.16,20.98,28.95,7.969999999999999,0,0,G,guard,small_guard,rotation,32,0,18.3,585.6,0.4575,7.1,2.0,0.7,1.22,0.22,1.0,947.0,-0.4,0.715954,0.715954,-1.51098,-1.50568,-0.00529674,9.33,40.38922155688623,Limited target-conference role,40.83665338645419,18.3
Big West,Emmanuel Tshimanga,emmanuel-tshimanga,UC Irvine,uc-irvine,Big West,D1,UC San Diego,uc-san-diego,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/schools/california-irvine/men/2022.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2023.html,SO,cached_sports_reference_player_profile,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/emmanuel-tshimanga-1.html;data/cache/sports_reference_d1_profile_audit/emmanuel-tshimanga-1.html,84.0,270.0,25,10.6,0.265,3.4,3.3,0.2,0.1,0.1,0.8,0.636,0.0,0.64,0.636,12.830188679245284,12.452830188679243,0.7547169811320755,0.3773584905660377,0.3773584905660377,3.018867924528302,28.77,29.79,1.0199999999999996,34.33,25.16,-9.169999999999998,0,0,C,center,big_forward,rotation,24,10,19.3,463.2000000000001,0.4825,7.1,6.2,0.7,1.18,-0.88,2.06,730.0,-2.5,1.249,1.249,-1.94734,-2.17675,0.229413,11.78,39.9500998003992,Limited target-conference role,21.61354581673307,19.3
Big West,Kieves Turner,kieves-turner,San Diego,san-diego,West Coast,D1,UC Santa Barbara,uc-santa-barbara,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/san-diego/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,JR,manual_cached_profile_source_season_alias,3.0,SR,4.0,4.0,data/cache/sports_reference_roster_diff_profiles/deuce-turner-1.html;data/cache/sports_reference_d1_profile_audit/deuce-turner-1.html,74.0,185.0,31,25.6,0.64,15.5,2.4,1.9,0.9,0.1,2.1,0.406,0.374,0.858,0.491,24.21875,3.75,2.96875,1.40625,0.15625,3.28125,34.66,30.41,-4.2499999999999964,27.64,32.33,4.689999999999998,0,0,G,guard,small_guard,starter,34,3,19.4,659.5999999999999,0.485,9.6,1.8,1.4,-0.87,0.71,-1.58,1050.0,-3.0,1.14622,1.14622,-4.26967,-1.09785,-3.17182,11.61,39.815369261477045,Limited target-conference role,17.62948207171315,19.4
Big West,Max Murrell,max-murrell,Stanford,stanford,PAC 12,D1,UC Santa Barbara,uc-santa-barbara,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/stanford/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,4.0,data/cache/sports_reference_d1_profile_audit/max-murrell-1.html,81.0,225.0,17,14.7,0.3675,2.6,2.1,0.6,0.4,0.9,0.5,0.366,0.304,0.727,0.451,7.07482993197279,5.714285714285714,1.6326530612244898,1.08843537414966,2.4489795918367347,1.3605442176870748,41.26,30.41,-10.849999999999998,38.76,32.33,-6.43,0,0,F,forward,forward,rotation,31,18,19.0,589.0,0.475,5.5,2.1,1.0,-0.4,-0.65,0.25,968.0,-0.7,0.530444,0.530444,0.0959558,-0.335019,0.430975,8.09,38.65768463073852,Limited target-conference role,37.84860557768924,19.0
Big West,Ethan Igbanugo,ethan-igbanugo,North Dakota,north-dakota,Summit League,D1,Cal State Northridge,cal-state-northridge,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/schools/north-dakota/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,4.0,data/cache/sports_reference_d1_profile_audit/ethan-igbanugo-1.html,74.0,185.0,29,23.6,0.5900000000000001,8.8,2.4,1.3,0.4,0.2,1.2,0.348,0.358,0.634,0.441,14.915254237288137,4.067796610169491,2.2033898305084745,0.6779661016949152,0.3389830508474576,2.0338983050847457,27.15,29.79,2.640000000000001,20.92,22.72,1.7999999999999972,0,0,G,guard,small_guard,starter,32,14,26.0,832.0,0.65,6.1,2.3,1.8,-2.25,-0.84,-1.41,1306.0,-4.5,-0.0873994,-0.0873994,-3.89288,-1.91178,-1.9811,8.809999999999999,39.765469061876246,Limited target-conference role,9.860557768924302,26.0
Big West,Shaquil Bender,shaquil-bender,Manhattan,manhattan,MAAC,D1,Long Beach State,long-beach-state,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/manhattan/men/2025.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,4.0,data/cache/sports_reference_d1_profile_audit/shaquil-bender-1.html,74.0,170.0,31,31.5,0.7875,11.2,3.5,2.0,0.9,0.1,1.8,0.374,0.248,0.857,0.427,14.22222222222222,4.444444444444445,2.5396825396825395,1.1428571428571428,0.1269841269841269,2.2857142857142856,25.17,29.37,4.199999999999999,24.3,26.2,1.8999999999999986,0,0,G,guard,small_guard,high_usage_role,31,9,21.9,678.9,0.5475,10.8,1.8,1.4,-2.18,-0.91,-1.26,1146.0,-4.2,0.481159,0.481159,-6.31452,-3.27587,-3.03865,12.670000000000002,36.82135728542914,Limited target-conference role,11.653386454183266,21.9
Big West,Jaden Henderson,jaden-henderson,Concordia Irvine,concordia-irvine,PacWest,D2,Cal State Fullerton,cal-state-fullerton,2025-26,2024-25,target_conference_common_box,https://cuigoldeneagles.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/jaden-henderson-1.html,SR,source_season_class,4.0,GR,5.0,5.0,"manual_college_stat_seasons_override: https://basketball.realgm.com/player/Jaden-Henderson/Summary/171900 (2020-21 William Jessup, 2021-22 Midland, 2022-23 Midland, 2023-24 York, 2024-25 Concordia; then Cal State Fullerton)",75.0,185.0,28,32.214285714285715,0.8053571428571429,15.964285714285714,4.178571428571429,2.392857142857143,1.3214285714285714,0.1428571428571428,2.5714285714285716,0.481,0.322,0.857,0.5208333333333334,19.82261640798226,5.188470066518848,2.971175166297117,1.6407982261640797,0.1773835920177383,3.1929046563192904,12.92,29.37,16.450000000000003,13.69,27.57,13.88,0,0,G,guard,wing_guard,high_usage_role,32,1,17.8,569.6,0.445,7.6,2.5,1.7,-0.54,0.31,-0.85,986.0,-1.3,0.708306,0.708306,-2.68576,-0.863341,-1.82242,10.409999999999998,36.25249500998004,Limited target-conference role,30.1792828685259,17.8
Big West,Bailey Nunn,bailey-nunn,Sacramento State,sacramento-state,Big Sky,D1,Cal State Fullerton,cal-state-fullerton,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/sacramento-state/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2026.html,SO,cached_sports_reference_school_roster,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/bailey-nunn-1.html,69.0,160.0,30,29.1,0.7275,6.5,2.4,3.6,0.6,0.0,1.9,0.273,0.27,0.677,0.352,8.934707903780069,3.2989690721649483,4.948453608247423,0.8247422680412371,0.0,2.611683848797251,28.35,29.37,1.0199999999999996,23.25,27.57,4.32,0,0,G,guard,small_guard,starter,22,4,19.0,418.0,0.475,5.4,2.1,1.5,0.17,0.86,-0.69,750.0,-1.4,0.750752,0.750752,-1.62165,-0.438114,-1.18354,8.11,35.38423153692615,Limited target-conference role,29.482071713147413,19.0
Big West,Garrison Wade,garrison-wade,Dartmouth,dartmouth,Ivy,D1,Cal State Fullerton,cal-state-fullerton,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/schools/dartmouth/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2023.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,3.0,data/cache/sports_reference_d1_profile_audit/garrison-wade-1.html,78.0,210.0,25,23.6,0.5900000000000001,6.6,4.6,0.9,0.6,0.6,1.5,0.394,0.338,0.744,0.479,11.1864406779661,7.796610169491525,1.5254237288135593,1.0169491525423728,1.0169491525423728,2.542372881355932,29.78,29.79,0.009999999999998,29.12,32.66,3.5399999999999956,0,0,F,forward,wing_guard,starter,23,2,16.7,384.1,0.4175,4.4,3.3,0.4,-0.06,-0.37,0.3,566.0,-0.1,0.439672,0.439672,-1.01808,-1.3614,0.343316,7.14,35.07984031936128,Limited target-conference role,44.322709163346616,16.7
Big West,Isaiah Lewis,isaiah-lewis2,Little Rock,little-rock,Ohio Valley,D1,Long Beach State,long-beach-state,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/arkansas-little-rock/men/2025.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,SO,cached_sports_reference_player_profile,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/isaiah-lewis-4.html;data/cache/sports_reference_d1_profile_audit/isaiah-lewis-4.html;data/cache/sports_reference_roster_diff_profiles/isaiah-lewis-1.html,75.0,165.0,33,31.1,0.7775000000000001,9.4,3.6,3.0,1.6,0.2,2.7,0.35,0.287,0.772,0.4,12.090032154340836,4.630225080385852,3.858520900321543,2.057877813504823,0.2572347266881029,3.472668810289389,24.35,29.37,5.02,27.26,26.2,-1.0600000000000023,0,0,G,guard,wing_guard,high_usage_role,32,13,22.1,707.2,0.5525,6.0,1.9,2.3,-0.21,-0.61,0.39,1174.0,-4.0,-0.193809,-0.193809,-3.81127,-2.88993,-0.921336,8.979999999999999,33.84231536926148,Limited target-conference role,12.649402390438247,22.1
Big West,A.J. George,aj-george,SMU,smu,ACC,D1,Cal State Bakersfield,cal-state-bakersfield,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/southern-methodist/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,SO,manual_cached_profile_source_season,2.0,JR,3.0,3.0,data/cache/sports_reference_roster_diff_profiles/aj-george-1.html,77.0,210.0,22,6.5,0.1625,2.0,1.0,0.2,0.2,0.1,0.4,0.6,0.333,0.667,0.64,12.307692307692308,6.153846153846154,1.2307692307692308,1.2307692307692308,0.6153846153846154,2.4615384615384617,40.65,29.37,-11.279999999999998,42.55,22.12,-20.429999999999996,1,0,F,forward,wing_guard,bench,30,29,28.1,843.0,0.7025,8.2,3.5,1.5,-3.03,-1.21,-1.82,1402.0,-6.7,-0.419983,-0.419983,-6.96338,-3.44649,-3.51689,11.27,37.34031936127744,Limited target-conference role,4.681274900398407,28.1
Big West,Marcus Greene,marcus-greene2,Houston Christian,houston-christian,Southland,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/houston-baptist/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,JR,cached_sports_reference_player_profile,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/marcus-greene-1.html;data/cache/sports_reference_d1_profile_audit/marcus-greene-1.html,74.0,185.0,28,32.5,0.8125,15.1,3.6,3.0,1.0,0.2,2.4,0.451,0.427,0.786,0.544,18.584615384615383,4.430769230769231,3.692307692307693,1.2307692307692308,0.2461538461538461,2.953846153846154,23.36,30.41,7.050000000000001,16.41,29.67,13.260000000000002,0,0,G,guard,small_guard,high_usage_role,31,8,20.5,635.5,0.5125,7.3,1.7,1.5,0.64,1.01,-0.37,963.0,-2.8,0.646476,0.646476,-3.54056,-1.79246,-1.74811,9.239999999999998,35.20459081836327,Limited target-conference role,19.12350597609562,20.5
Big West,Ben Griscti,benjamin-griscti,Incarnate Word,incarnate-word,Southland,D1,UC Riverside,uc-riverside,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/schools/incarnate-word/men/2023.html,https://gohighlanders.com/sports/mens-basketball/stats/2023-24,SO,cached_sports_reference_player_profile,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/benjamin-griscti-1.html;data/cache/sports_reference_d1_profile_audit/benjamin-griscti-1.html,83.0,220.0,31,14.5,0.3625,5.2,3.5,0.4,0.4,0.5,0.6,0.47,0.382,0.563,0.58,14.344827586206897,9.655172413793103,1.103448275862069,1.103448275862069,1.3793103448275863,1.6551724137931034,22.43,29.59,7.16,18.27,29.31,11.04,0,0,C,center,big_forward,rotation,33,19,17.6,580.0,0.44,7.757575757575758,3.303030303030303,0.1818181818181818,0.22,0.48,-0.26,952.0,0.0,1.53292,1.53292,0.512882,1.17103,-0.658153,10.436363636363636,33.27345309381237,Limited target-conference role,46.41434262948207,17.6
Big West,Modestas Kancleris,modestas-kancleris,Creighton,creighton,Big East,D1,Cal State Bakersfield,cal-state-bakersfield,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/schools/creighton/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2023.html,FR,cached_sports_reference_school_roster,1.0,SO,2.0,1.0,data/cache/sports_reference_d1_profile_audit/modestas-kancleris-1.html,81.0,210.0,14,2.4,0.06,0.2,0.5,0.1,0.2,0.1,0.1,0.0,0.0,0.5,0.0,3.3333333333333335,8.333333333333334,1.6666666666666667,3.3333333333333335,1.6666666666666667,1.6666666666666667,42.2,29.79,-12.410000000000004,44.53,25.68,-18.85,1,0,F,forward,forward,bench,18,4,19.4,349.2,0.485,5.8,5.8,1.1,,,,,-3.8,-0.232197,-0.232197,-1.54456,-5.20117,3.65661,10.8,33.293413173652695,Limited target-conference role,13.346613545816732,19.4
Big West,Kobe Young,kobe-young,Boise State,boise-state,Mountain West,D1,Cal State Fullerton,cal-state-fullerton,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/boise-state/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2025.html,SO,cached_sports_reference_school_roster,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/kobe-young-1.html,78.0,204.0,25,4.1,0.1025,1.1,1.1,0.2,0.1,0.0,0.2,0.45,0.222,0.875,0.5,10.731707317073171,10.731707317073171,1.951219512195122,0.9756097560975612,0.0,1.951219512195122,38.07,30.41,-7.66,42.86,21.78,-21.08,1,0,G,guard,wing_guard,bench,26,19,25.6,665.6,0.64,7.7,5.8,0.8,-3.56,-2.99,-0.56,1100.0,-6.7,-0.603892,-0.603892,-7.18035,-5.25972,-1.92063,11.81,35.1497005988024,Limited target-conference role,4.681274900398407,25.6
Big West,"Pierre Geneste, Jr.",pierre-geneste-jr,Fresno State,fresno-state,Mountain West,D1,Cal State Bakersfield,cal-state-bakersfield,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/fresno-state/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,3.0,data/cache/sports_reference_d1_profile_audit/pierre-geneste-jr-1.html,83.0,220.0,19,10.6,0.265,1.4,2.3,0.0,0.2,0.5,0.4,0.478,0.0,0.364,0.478,5.283018867924529,8.679245283018869,0.0,0.7547169811320755,1.8867924528301887,1.509433962264151,37.82,29.37,-8.45,29.31,22.12,-7.189999999999998,0,0,F,forward,big_forward,rotation,26,19,18.8,488.8,0.47,3.0,7.0,0.3,-2.27,-2.38,0.1,760.0,-2.6,-0.0335674,-0.0335674,-1.31252,-2.85821,1.54569,9.04,33.45808383233533,Limited target-conference role,21.01593625498008,18.8
Big West,Nils Cooper,nils-cooper,Pepperdine,pepperdine,West Coast,D1,UC Davis,uc-davis,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/pepperdine/men/2024.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2025.html,FR,cached_sports_reference_school_roster,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/nils-cooper-2.html;data/cache/sports_reference_d1_profile_audit/nils-cooper-2.html,77.0,180.0,33,19.9,0.4974999999999999,5.0,2.8,0.9,0.9,0.3,0.4,0.466,0.211,0.681,0.5,10.050251256281408,5.628140703517588,1.809045226130653,1.809045226130653,0.6030150753768845,0.8040201005025126,34.66,30.41,-4.2499999999999964,30.17,28.72,-1.4500000000000028,0,0,G,guard,wing_guard,rotation,30,5,17.8,534.0,0.445,3.9,3.5,0.6,-0.08,-0.34,0.26,836.0,-2.0,0.586606,0.586606,-1.24927,-1.67156,0.422286,7.06,33.49301397205589,Limited target-conference role,25.697211155378486,17.8
Big West,Julien Franklin,julien-franklin,Oregon State,oregon-state,PAC 12,D1,Cal Poly,cal-poly,2021-22,2020-21,target_conference_common_box,https://www.sports-reference.com/cbb/schools/oregon-state/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2022.html,FR,cached_sports_reference_school_roster,1.0,SO,2.0,1.0,data/cache/sports_reference_d1_profile_audit/julien-franklin-1.html,79.0,200.0,21,6.3,0.1575,0.8,0.7,0.5,0.3,0.0,0.3,0.3,0.182,0.5,0.35,5.079365079365079,4.444444444444445,3.174603174603175,1.9047619047619049,0.0,1.9047619047619049,41.56,28.77,-12.790000000000004,44.19,22.5,-21.689999999999998,1,0,G,guard,forward,bench,28,12,21.8,610.4,0.545,4.5,3.5,0.8,-3.05,-2.26,-0.79,985.0,-4.2,-0.497361,-0.497361,-3.3458,-3.01483,-0.330969,7.379999999999999,31.661676646706585,Limited target-conference role,11.653386454183266,21.8
Big West,Cameron Wilbon,cameron-wilbon,Sacramento State,sacramento-state,Big Sky,D1,Cal State Bakersfield,cal-state-bakersfield,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/schools/sacramento-state/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2024.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,5.0,data/cache/sports_reference_d1_profile_audit/cameron-wilbon-1.html,77.0,200.0,32,25.3,0.6325000000000001,8.6,3.8,2.2,0.4,0.4,1.8,0.466,0.319,0.569,0.498,13.596837944664031,6.007905138339921,3.4782608695652173,0.6324110671936759,0.6324110671936759,2.8458498023715415,29.15,29.59,0.4400000000000013,27.29,27.48,0.19000000000000128,0,0,G,guard,wing_guard,starter,32,15,20.3,649.6,0.5075000000000001,5.5,2.6,0.8,-1.55,-0.41,-1.15,997.0,-3.7,0.268573,0.268573,-4.07878,-2.31757,-1.76121,7.83,31.511976047904188,Limited target-conference role,13.745019920318724,20.3
Big West,Cole Farrell,cole-farrell,Portland State,portland-state,Big Sky,D1,Long Beach State,long-beach-state,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/portland-state/men/2025.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,SO,cached_sports_reference_school_roster,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/cole-farrell-1.html,77.0,205.0,31,18.6,0.465,6.5,2.0,0.9,0.7,0.2,0.5,0.428,0.377,0.556,0.492,13.978494623655912,4.301075268817204,1.9354838709677415,1.5053763440860215,0.4301075268817204,1.075268817204301,28.35,29.37,1.0199999999999996,28.91,26.2,-2.710000000000001,0,0,G,guard,wing_guard,rotation,32,32,20.8,665.6,0.52,6.4,2.2,1.3,-3.38,-2.11,-1.27,1107.0,-4.2,-0.152092,-0.152092,-5.13985,-3.31598,-1.82386,8.79,31.332335329341316,Limited target-conference role,11.653386454183266,20.8
Big West,Maximo Milovich,maximo-milovich,Biola,biola,PacWest,D2,UC San Diego,uc-san-diego,2024-25,2023-24,target_conference_common_box,https://athletics.biola.edu/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/maximo-milovich-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_d2_outcome_audit/maximo-milovich-1.html,80.0,213.0,29,26.620689655172413,0.6655172413793103,9.275862068965518,9.689655172413794,1.5517241379310345,0.6206896551724138,0.3103448275862069,1.137931034482759,0.465,0.315,0.571,0.5046511627906977,13.937823834196893,14.55958549222798,2.3316062176165806,0.932642487046632,0.466321243523316,1.7098445595854923,13.76,30.41,16.65,15.11,39.68,24.57,0,0,C,center,forward,starter,33,2,13.3,438.9,0.3325,2.3,2.8,0.8,0.06,0.63,-0.56,636.0,-1.0,0.784939,0.784939,0.458364,-1.22238,1.68074,4.949999999999998,29.72554890219561,Limited target-conference role,35.1593625498008,13.3
Big West,Yacine Toumi,yacine-toumi,Seton Hall,seton-hall,Big East,D1,Hawaii,hawaii,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/seton-hall/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,5.0,data/cache/sports_reference_d1_profile_audit/yacine-toumi-1.html,82.0,210.0,29,16.4,0.41,3.9,2.8,0.7,0.5,0.4,0.9,0.38,0.25,0.477,0.421,9.51219512195122,6.829268292682928,1.707317073170732,1.2195121951219514,0.9756097560975612,2.1951219512195124,43.33,29.37,-13.959999999999996,36.9,33.4,-3.5,0,0,G,guard,big_forward,rotation,30,0,10.3,309.0,0.2575,4.3,2.5,0.4,,,,,-0.3,0.440821,0.440821,-0.905133,-3.00464,2.0995,6.42,28.8622754491018,Limited target-conference role,41.932270916334666,10.3
Big West,Rikus Schulte,rikus-schulte,Davidson,davidson,Atlantic 10,D1,UC Riverside,uc-riverside,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/davidson/men/2024.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2025.html,FR,cached_sports_reference_school_roster,1.0,SO,2.0,1.0,data/cache/sports_reference_d1_profile_audit/rikus-schulte-1.html,81.0,0.0,13,6.1,0.1525,1.2,1.5,0.2,0.2,0.2,0.5,0.462,0.4,0.333,0.538,7.868852459016394,9.836065573770492,1.3114754098360657,1.3114754098360657,1.3114754098360657,3.278688524590164,35.42,30.41,-5.010000000000002,35.98,30.48,-5.4999999999999964,1,0,F,forward,forward,bench,33,2,15.2,501.6,0.38,3.8,3.3,0.5,0.32,0.09,0.23,818.0,-1.6,0.803402,0.803402,-0.401961,0.0893253,-0.491286,6.559999999999999,29.03692614770459,Limited target-conference role,28.18725099601594,15.2
