target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,source_evanmiya_match_method,source_evanmiya_player_name,source_evanmiya_team,source_evanmiya_rank,source_evanmiya_obpr,source_evanmiya_dbpr,source_evanmiya_bpr,source_evanmiya_poss,source_evanmiya_box_obpr,source_evanmiya_box_dbpr,source_evanmiya_box_bpr,source_evanmiya_adj_team_off_eff,source_evanmiya_adj_team_def_eff,source_evanmiya_adj_team_eff_margin,source_evanmiya_plus_minus,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
WCC,Simon Hildebrandt,simon hildebrandt,High Point,high-point,Big South,D1,Washington State,washington-state,2025-26,2024-25,target_conference_common_box,F,6-9,238.0,28.2,exact,35.95,exact,7.7500000000000036,25,13.4,0.335,5.5,3.0,0.4,0.2,0.2,1.0,0.466,0.339,0.742,0.558,,,,,,,,16.417910447761194,8.955223880597014,1.1940298507462686,0.5970149253731343,0.5970149253731343,2.9850746268656714,32,2,14.5,464.0,0.3625,4.5,1.8,0.5,0.4,0.1,0.7,0.5859375,9.8,16.0,0.8,0.07,-1.0,,6.11,27.04091816367265,Limited target-conference role,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html,exact_name_team,Simon Hildebrandt,High Point,2546.0,-1.1,-0.71,-1.81,598.0,-0.44,-0.43,-0.87,112.3,106.1,6.2,37.0,exact_name_team,Simon Hildebrandt,Washington State,1485.0,0.97,-0.3,0.67,778.0,0.39,-0.11,0.28,113.1,109.5,3.6,23.0,0.67,0.97,-0.3,778.0
WCC,Vukasin Masic,vukasin masic,Maine,maine,AmEast,D1,Portland,portland,2023-24,2021-22,target_conference_common_box,G,6-5,195.0,26.41,exact,34.66,exact,8.249999999999996,28,28.1,0.7025,9.3,4.1,3.1,0.6,0.0,1.7,0.393,0.354,0.852,0.488,,,,,,,,13.238434163701069,5.8362989323843415,4.412811387900356,0.8540925266903914,0.0,2.4199288256227756,32,32,32.4,1036.8,0.8099999999999999,12.5,4.2,2.9,0.7,0.0,2.0,0.589622641509434,14.6,20.4,1.7,0.064,-0.4,,16.959999999999997,69.52095808383234,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,https://www.sports-reference.com/cbb/players/vukasin-masic-1.html,exact_name_team,Vukasin Masic,Maine,2717.0,-0.2,-2.59,-2.79,1192.0,0.8,-0.93,-0.14,91.9,111.4,-19.5,-263.0,exact_name_team,Vukasin Masic,Portland,2066.0,1.36,-1.97,-0.61,1688.0,1.81,-0.15,1.67,104.8,113.7,-8.9,-258.0,-0.61,1.36,-1.97,1688.0
WCC,Tredyn Christensen,tredyn christensen,Chaminade,chaminade,PacWest,D2,BYU,byu,2022-23,2021-22,target_conference_common_box,G,6-7,235.0,12.94,exact,36.74,exact,23.800000000000004,26,22.5,0.5625,5.576923076923077,4.230769230769231,2.3076923076923075,0.8461538461538461,0.3461538461538461,2.076923076923077,0.481,0.222,0.52,0.4962406015037593,,,,,,,,9.914529914529917,7.521367521367521,4.102564102564102,1.5042735042735045,0.6153846153846154,3.692307692307693,9,0,4.0,36.0,0.1,1.2,1.1,0.2,0.0,0.0,0.3,0.5703422053231939,10.9,16.7,0.1,0.107,2.5,,1.96,21.31736526946108,Limited target-conference role,https://goswords.com/sports/mens-basketball/stats/2021-22,https://www.sports-reference.com/cbb/players/tredyn-christensen-1.html,not_d1,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
WCC,Alex Leiba,alex leiba,Penn State Harrisburg,penn-state-harrisburg,United East,D2,Pepperdine,pepperdine,2024-25,2023-24,target_conference_common_box,C,6-10,245.0,-16.29,exact,36.22,exact,52.51,30,21.8,0.545,8.566666666666666,6.033333333333333,0.9666666666666668,0.4,1.4666666666666666,1.0333333333333334,0.607,0.0,0.582,0.6071428571428571,,,,,,,,15.718654434250762,11.070336391437309,1.7737003058103973,0.7339449541284403,2.691131498470948,1.8960244648318043,18,1,4.1,73.8,0.1025,0.8,0.7,0.1,0.2,0.1,0.2,0.546448087431694,7.5,11.5,0.1,0.052,-9.0,,1.47,3.348303393213573,Limited target-conference role,https://psuharrisburgsports.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/alex-leiba-1.html,not_d1,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
WCC,Noah Jordan,noah jordan,West Virginia State,west-virginia-state,Mountain East,D2,Portland,portland,2023-24,2022-23,target_conference_common_box,F,6-8,200.0,12.53,exact,34.66,exact,22.129999999999995,24,25.416666666666668,0.6354166666666667,11.5,6.0,1.0416666666666667,0.75,0.8333333333333334,2.0416666666666665,0.48,0.347,0.518,0.5588235294117647,,,,,,,,18.098360655737704,9.442622950819672,1.639344262295082,1.180327868852459,1.3114754098360657,3.21311475409836,12,0,13.4,160.8,0.335,3.3,3.6,0.8,0.5,0.5,0.7,0.4141566265060241,10.6,18.1,0.1,0.028,-7.3,,6.7299999999999995,14.910179640718564,Limited target-conference role,https://wvsuyellowjackets.com/sports/mens-basketball/stats/2022-23,https://www.sports-reference.com/cbb/players/noah-jordan-1.html,not_d1,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
WCC,Elliyas Delaire,elliyas delaire,Lewis & Clark,lewis-clark,Northwest,D2,San Diego,san-diego,2022-23,2021-22,target_conference_common_box,G,6-2,175.0,-1.72,exact,36.74,exact,38.46,9,7.888888888888889,0.1972222222222222,1.4444444444444444,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.308,0.25,0.571,0.3461538461538461,,,,,,,,7.323943661971831,5.070422535211267,1.6901408450704225,1.6901408450704225,0.5633802816901409,0.5633802816901409,3,0,4.7,14.1,0.1175,0.7,1.0,1.3,0.3,0.0,0.3,0.2751572327044025,12.1,17.4,0.0,-0.018,-8.5,,2.3699999999999997,3.468063872255489,Limited target-conference role,https://lcpioneers.com/sports/mens-basketball/stats/2021-22,https://www.sports-reference.com/cbb/players/elliyas-delaire-1.html,not_d1,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
WCC,PJ Hayes,pj hayes,Black Hills State,black-hills-state,RMAC,D2,San Diego,san-diego,2023-24,2022-23,target_conference_common_box,F,6-6,215.0,15.68,exact,34.66,exact,18.979999999999997,32,26.0625,0.6515625,10.90625,4.8125,1.28125,0.46875,0.34375,0.96875,0.506,0.45,0.786,0.6728395061728395,,,,,,,,16.73860911270983,7.386091127098322,1.9664268585131897,0.7194244604316546,0.5275779376498801,1.486810551558753,32,32,25.8,825.6,0.645,10.5,3.1,1.1,0.7,0.2,0.8,0.6087662337662337,15.4,17.9,2.4,0.117,1.1,,13.67,64.70558882235528,Target-conference rotation,https://bhsuathletics.com/sports/mens-basketball/stats/2022-23,https://www.sports-reference.com/cbb/players/pj-hayes-1.html,not_d1,,,,,,,,,,,,,,,exact_name_team,PJ Hayes,San Diego,1292.0,1.72,-0.74,0.98,1390.0,1.97,-0.27,1.7,104.4,104.3,0.1,-38.0,0.98,1.72,-0.74,1390.0
WCC,Kody Clouet,kody clouet,Southeastern Oklahoma State,southeastern-oklahoma-state,GAC,D2,San Diego,san-diego,2024-25,2023-24,target_conference_common_box,G,6-5,210.0,14.15,exact,36.22,exact,22.07,32,35.5,0.8875,17.6875,5.1875,2.0625,1.5,0.4375,1.25,0.503,0.429,0.806,0.6181318681318682,,,,,,,,19.929577464788732,5.845070422535211,2.323943661971831,1.6901408450704225,0.4929577464788732,1.408450704225352,29,14,23.3,675.7,0.5825,8.9,2.7,1.0,1.0,0.3,0.9,0.499326750448833,12.1,20.4,1.1,0.063,-1.3,,11.95,46.007984031936125,Target-conference rotation,https://gosoutheastern.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/kody-clouet-1.html,not_d1,,,,,,,,,,,,,,,exact_name_team,Kody Clouet,San Diego,2610.0,-0.72,-1.31,-2.03,1233.0,0.04,0.47,0.51,97.6,111.8,-14.2,-204.0,-2.03,-0.72,-1.31,1233.0
Mountain West,Chibuzo Agbo,chibuzo agbo,Texas Tech,texas-tech,Big 12,D1,Boise State,boise-state,2022-23,2021-22,target_conference_common_box,G,6-7,215.0,46.04,exact,38.01,exact,-8.030000000000001,23,6.7,0.1675,1.5,1.0,0.0,0.2,0.0,0.2,0.417,0.2,0.2,0.472,,,,,,,,8.955223880597014,5.970149253731343,0.0,1.1940298507462686,0.0,1.1940298507462686,34,33,29.5,1003.0,0.7375,11.5,4.8,0.8,0.7,0.1,1.6,0.5511886503067486,14.4,21.7,3.4,0.136,3.5,,15.18,80.76347305389221,Target-conference impact starter,https://www.sports-reference.com/cbb/players/chibuzo-agbo-1.html,https://www.sports-reference.com/cbb/players/chibuzo-agbo-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Chibuzo Agbo,Boise State,857.0,1.04,0.96,1.99,1640.0,1.09,0.76,1.85,109.3,90.6,18.7,146.0,1.99,1.04,0.96,1640.0
Mountain West,Mohamed Sylla,mohamed sylla,Detroit Mercy,detroit-mercy,Horizon,D1,Boise State,boise-state,2022-23,2021-22,target_conference_common_box,C,6-11,235.0,26.18,exact,38.01,exact,11.829999999999998,10,4.8,0.12,1.5,0.7,0.0,0.0,0.2,0.4,0.857,0.0,0.6,0.857,,,,,,,,12.5,5.833333333333334,0.0,0.0,1.6666666666666667,3.3333333333333335,18,0,5.7,102.6,0.1425,1.8,1.2,0.0,0.0,0.3,0.3,0.5798969072164949,13.9,17.0,0.4,0.14,-2.4,,2.7,11.601796407185628,Limited target-conference role,https://www.sports-reference.com/cbb/players/mouhamed-sylla-1.html,https://www.sports-reference.com/cbb/players/mouhamed-sylla-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Mountain West,Cam Martin,cam martin,Kansas,kansas,Big 12,D1,Boise State,boise-state,2023-24,2022-23,target_conference_common_box,F,6-9,230.0,45.3,interpolated_2021-22_2023-24,38.07,exact,-7.229999999999997,4,2.5,0.0625,1.8,0.5,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.875,,,,,,,,28.8,8.0,0.0,0.0,0.0,0.0,32,6,17.7,566.4,0.4425,5.3,4.4,2.4,0.6,0.2,1.6,0.5443714050944946,16.1,18.7,1.9,0.132,4.4,,9.82,53.81736526946108,Target-conference rotation,https://www.sports-reference.com/cbb/players/cam-martin-1.html,https://www.sports-reference.com/cbb/players/cam-martin-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Cam Martin,Boise State,597.0,1.63,1.36,2.99,862.0,2.11,1.35,3.47,114.2,94.3,19.8,58.0,2.99,1.63,1.36,862.0
Mountain West,O'mar Stanley,o mar stanley,St. John's (NY),st-john-s-ny,Big East,D1,Boise State,boise-state,2023-24,2022-23,target_conference_common_box,F,6-8,240.0,42.46,exact,38.07,exact,-4.390000000000001,31,15.1,0.3775,4.7,2.7,0.4,0.4,0.8,0.6,0.649,0.455,0.556,0.675,,,,,,,,12.450331125827814,7.152317880794702,1.0596026490066226,1.0596026490066226,2.119205298013245,1.589403973509934,33,27,26.3,867.9,0.6575,12.7,6.6,1.5,0.7,1.2,1.8,0.612934362934363,24.2,23.9,4.5,0.208,6.9,,18.8,84.82534930139721,Target-conference impact starter,https://www.sports-reference.com/cbb/players/omar-stanley-1.html,https://www.sports-reference.com/cbb/players/omar-stanley-1.html,unique_name_year,O'Mar Stanley,St. John's,787.0,0.75,1.49,2.24,866.0,0.9,0.58,1.48,107.3,89.8,17.5,52.0,exact_name_team,O'Mar Stanley,Boise State,248.0,3.38,1.31,4.69,1376.0,3.56,1.48,5.04,116.0,95.6,20.4,131.0,4.69,3.38,1.31,1376.0
Mountain West,Roddie Anderson,roddie anderson,UC San Diego,uc-san-diego,Big West,D1,Boise State,boise-state,2023-24,2022-23,target_conference_common_box,G,6-2,190.0,29.79,exact,38.07,exact,8.280000000000001,30,31.3,0.7825,13.1,3.8,3.6,1.2,0.2,3.2,0.394,0.298,0.735,0.427,,,,,,,,16.741214057507985,4.856230031948882,4.600638977635783,1.5335463258785942,0.255591054313099,4.0894568690095845,33,27,26.4,871.1999999999999,0.6599999999999999,6.5,3.0,2.4,1.2,0.2,1.9,0.4331023454157783,7.4,18.3,1.1,0.049,0.4,,10.31,53.58283433133733,Target-conference rotation,https://www.sports-reference.com/cbb/players/roddie-anderson-iii-1.html,https://www.sports-reference.com/cbb/players/roddie-anderson-iii-1.html,suffix_insensitive_name_team,Roddie Anderson III,UC San Diego,2499.0,-1.53,-0.25,-1.78,1496.0,-1.61,0.58,-1.02,98.8,104.8,-6.1,-139.0,suffix_insensitive_name_team,Roddie Anderson III,Boise State,1428.0,-0.76,1.39,0.63,1372.0,-1.16,1.42,0.26,112.9,94.6,18.3,69.0,0.63,-0.76,1.39,1372.0
Mountain West,Alvaro Cardenas,alvaro cardenas,San Jose State,san-jose-state,MWC,D1,Boise State,boise-state,2024-25,2023-24,target_conference_common_box,G,6-1,180.0,38.07,exact,37.82,exact,-0.25,31,35.5,0.8875,13.2,3.3,5.5,0.9,0.1,2.1,0.457,0.385,0.809,0.524,,,,,,,,14.873239436619718,3.7183098591549295,6.197183098591549,1.0140845070422535,0.1126760563380281,2.3661971830985915,37,37,34.8,1287.6,0.8699999999999999,11.5,3.1,6.9,1.4,0.1,2.5,0.5465779467680608,16.2,19.6,4.8,0.148,5.0,,18.3,93.84231536926148,Target-conference impact starter,https://www.sports-reference.com/cbb/players/alvaro-cardenas-1.html,https://www.sports-reference.com/cbb/players/alvaro-cardenas-1.html,exact_name_team,Alvaro Cardenas,San Jose State,781.0,2.87,-0.51,2.36,1763.0,3.5,0.45,3.95,105.1,108.5,-3.4,-198.0,exact_name_team,Alvaro Cardenas,Boise State,133.0,4.75,1.29,6.04,2080.0,4.59,0.77,5.35,118.7,96.1,22.6,302.0,6.04,4.75,1.29,2080.0
Mountain West,Dominic Parolin,dominic parolin,Lehigh,lehigh,Patriot,D1,Boise State,boise-state,2025-26,2023-24,target_conference_common_box,F,6-8,230.0,23.98,exact,37.82,nearest_2024-25,13.84,28,25.2,0.63,11.5,6.3,1.6,0.5,0.7,1.3,0.455,0.329,0.809,0.504,,,,,,,,18.253968253968253,10.0,2.5396825396825395,0.7936507936507937,1.1111111111111112,2.0634920634920637,32,3,17.0,544.0,0.425,5.5,4.7,0.6,0.6,0.5,0.8,0.6138392857142857,18.8,16.1,2.2,0.162,5.2,,9.579999999999998,55.119760479041915,Target-conference rotation,https://www.sports-reference.com/cbb/players/dominic-parolin-1.html,https://www.sports-reference.com/cbb/players/dominic-parolin-1.html,exact_name_team,Dominic Parolin,Lehigh,1631.0,0.17,0.09,0.26,1154.0,0.87,-0.46,0.41,99.1,101.4,-2.4,-27.0,exact_name_team,Dominic Parolin,Boise State,775.0,1.63,0.97,2.6,844.0,0.83,1.05,1.88,116.2,102.3,13.9,29.0,2.6,1.63,0.97,844.0
Mountain West,Drew Fielder,drew fielder,Georgetown,georgetown,Big East,D1,Boise State,boise-state,2025-26,2024-25,target_conference_common_box,F,6-10,216.0,43.33,exact,37.82,nearest_2024-25,-5.509999999999998,31,23.5,0.5875,7.1,5.4,1.0,0.4,0.4,0.9,0.463,0.25,0.717,0.514,,,,,,,,12.085106382978724,9.191489361702128,1.702127659574468,0.6808510638297872,0.6808510638297872,1.5319148936170213,32,30,23.7,758.4,0.5925,14.7,5.7,1.3,0.4,0.5,1.7,0.6463243053112908,25.8,28.6,3.8,0.199,7.9,,19.38,80.9680638722555,Target-conference impact starter,https://www.sports-reference.com/cbb/players/drew-fielder-1.html,https://www.sports-reference.com/cbb/players/drew-fielder-1.html,exact_name_team,Drew Fielder,Georgetown,799.0,1.04,1.24,2.28,1242.0,0.99,0.36,1.35,108.5,94.0,14.5,57.0,exact_name_team,Drew Fielder,Boise State,374.0,3.04,1.12,4.16,1174.0,3.16,0.79,3.94,114.5,103.4,11.0,109.0,4.16,3.04,1.12,1174.0
Mountain West,Dylan Andrews,dylan andrews,UCLA,ucla,Big Ten,D1,Boise State,boise-state,2025-26,2024-25,target_conference_common_box,G,6-2,170.0,45.57,exact,37.82,nearest_2024-25,-7.75,32,24.8,0.62,6.9,1.6,3.4,0.6,0.1,1.7,0.379,0.327,0.696,0.455,,,,,,,,11.129032258064516,2.5806451612903225,5.483870967741935,0.9677419354838708,0.1612903225806451,2.7419354838709675,32,32,29.3,937.6,0.7325,12.5,2.5,3.2,0.7,0.1,2.1,0.5513408609738885,14.5,23.8,2.6,0.11,3.0,,15.999999999999996,77.59481037924151,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/dylan-andrews-1.html,https://www.sports-reference.com/cbb/players/dylan-andrews-1.html,exact_name_team,Dylan Andrews,UCLA,813.0,1.7,0.53,2.23,1318.0,1.44,-0.06,1.38,114.9,92.8,22.0,105.0,exact_name_team,Dylan Andrews,Boise State,934.0,2.12,-0.02,2.09,1465.0,1.48,0.08,1.55,114.0,105.3,8.7,46.0,2.09,2.12,-0.02,1465.0
Mountain West,Josiah Strong,josiah strong,Illinois State,illinois-state,MVC,D1,Colorado State,colorado-state,2022-23,2021-22,target_conference_common_box,G,6-3,194.0,34.14,exact,38.01,exact,3.8699999999999974,33,32.6,0.8150000000000001,11.5,3.3,2.2,1.0,0.1,1.2,0.404,0.409,0.705,0.534,,,,,,,,14.11042944785276,4.049079754601227,2.6993865030674846,1.2269938650306749,0.1226993865030674,1.4723926380368098,7,0,20.4,142.79999999999998,0.51,4.4,2.4,1.6,0.7,0.1,0.7,0.3884180790960452,6.9,17.4,0.0,0.013,-0.5,,7.410000000000001,32.14071856287424,Limited target-conference role,https://www.sports-reference.com/cbb/players/josiah-strong-1.html,https://www.sports-reference.com/cbb/players/josiah-strong-1.html,exact_name_team,Josiah Strong,Illinois State,892.0,2.64,-0.72,1.91,1786.0,2.36,0.12,2.48,106.3,102.7,3.6,-34.0,missing,,,,,,,,,,,,,,,,,,
Mountain West,Javonte Johnson,javonte johnson,New Mexico,new-mexico,MWC,D1,Colorado State,colorado-state,2023-24,2022-23,target_conference_common_box,G,6-6,190.0,38.01,exact,38.07,exact,0.0600000000000022,33,26.6,0.665,5.8,3.6,0.8,0.6,0.2,0.8,0.458,0.31,0.913,0.545,,,,,,,,8.721804511278195,5.413533834586466,1.2030075187969924,0.9022556390977444,0.3007518796992481,1.2030075187969924,19,0,6.2,117.8,0.155,1.9,0.7,0.3,0.2,0.1,0.4,0.5821078431372548,12.8,17.4,0.3,0.106,-0.3,,2.609999999999999,16.51197604790419,Limited target-conference role,https://www.sports-reference.com/cbb/players/javonte-johnson-1.html,https://www.sports-reference.com/cbb/players/javonte-johnson-1.html,exact_name_team,Javonté Johnson,New Mexico,1419.0,1.2,-0.46,0.74,1548.0,0.58,-0.2,0.38,112.1,98.5,13.6,69.0,missing,,,,,,,,,,,,,,,,,,
Mountain West,Nique Clifford,nique clifford,Colorado,colorado,Pac-12,D1,Colorado State,colorado-state,2023-24,2022-23,target_conference_common_box,G,6-5,175.0,40.74,exact,38.07,exact,-2.6700000000000017,35,21.8,0.545,5.9,3.9,1.5,0.7,0.6,1.7,0.374,0.288,0.532,0.423,,,,,,,,10.825688073394495,7.155963302752293,2.7522935779816513,1.2844036697247705,1.1009174311926606,3.1192660550458715,36,36,30.3,1090.8,0.7575000000000001,12.2,7.6,3.0,1.4,0.9,1.8,0.615415657788539,21.1,20.8,4.9,0.178,8.9,,20.33,92.51996007984032,Target-conference impact starter,https://www.sports-reference.com/cbb/players/nique-clifford-1.html,https://www.sports-reference.com/cbb/players/nique-clifford-1.html,exact_name_team,Nique Clifford,Colorado,1009.0,-0.45,2.05,1.6,1325.0,-1.11,1.39,0.28,103.3,89.0,14.4,36.0,exact_name_team,Nique Clifford,Colorado State,92.0,2.71,3.62,6.32,1724.0,3.59,3.32,6.91,115.2,90.2,25.0,230.0,6.32,2.71,3.62,1724.0
Mountain West,Bowen Born,bowen born,Northern Iowa,northern-iowa,MVC,D1,Colorado State,colorado-state,2024-25,2023-24,target_conference_common_box,G,5-11,170.0,33.86,exact,37.82,exact,3.960000000000001,31,27.5,0.6875,13.3,2.5,1.8,1.0,0.0,1.2,0.376,0.32,0.883,0.452,,,,,,,,19.345454545454544,3.636363636363636,2.618181818181818,1.4545454545454546,0.0,1.7454545454545454,36,0,14.8,532.8000000000001,0.37,5.0,1.3,1.4,0.5,0.0,0.7,0.5323679727427598,12.4,19.6,1.6,0.118,2.3,,6.89,41.3622754491018,Limited target-conference role,https://www.sports-reference.com/cbb/players/bowen-born-1.html,https://www.sports-reference.com/cbb/players/bowen-born-1.html,exact_name_team,Bowen Born,Northern Iowa,1146.0,1.64,-0.29,1.35,1472.0,0.99,0.02,1.01,108.2,99.8,8.4,39.0,exact_name_team,Bowen Born,Colorado State,1087.0,1.79,-0.21,1.58,892.0,1.42,-0.3,1.12,113.6,98.4,15.2,73.0,1.58,1.79,-0.21,892.0
Mountain West,Ethan Morton,ethan morton,Purdue,purdue,Big Ten,D1,Colorado State,colorado-state,2024-25,2023-24,target_conference_common_box,G,6-6,215.0,43.67,exact,37.82,exact,-5.850000000000001,37,10.0,0.25,0.6,0.9,1.1,0.4,0.2,0.3,0.235,0.211,0.571,0.294,,,,,,,,2.4,3.6,4.4,1.6,0.8,1.2,35,9,23.5,822.5,0.5875,3.7,3.2,2.2,0.9,0.3,0.7,0.565403422982885,11.6,9.2,2.7,0.129,4.6,,7.970000000000001,63.64770459081836,Target-conference rotation,https://www.sports-reference.com/cbb/players/ethan-morton-1.html,https://www.sports-reference.com/cbb/players/ethan-morton-1.html,exact_name_team,Ethan Morton,Purdue,621.0,1.44,1.45,2.89,618.0,-0.35,0.63,0.28,122.0,92.6,29.4,41.0,exact_name_team,Ethan Morton,Colorado State,590.0,1.85,1.15,3.0,1357.0,1.58,0.78,2.35,115.5,96.2,19.4,136.0,3.0,1.85,1.15,1357.0
Mountain West,Jaylen Crocker-Johnson,jaylen crocker johnson,Little Rock,little-rock,OVC,D1,Colorado State,colorado-state,2024-25,2023-24,target_conference_common_box,F,6-8,230.0,23.89,interpolated_2022-23_2024-25,37.82,exact,13.93,34,23.3,0.5825,9.1,5.3,1.6,0.5,0.8,1.4,0.498,0.283,0.692,0.533,,,,,,,,15.622317596566525,9.09871244635193,2.7467811158798283,0.8583690987124464,1.3733905579399142,2.4034334763948495,36,29,21.5,774.0,0.5375,9.0,4.4,0.8,0.3,0.8,0.9,0.6071235833783054,17.6,21.2,3.1,0.162,4.3,,12.960000000000004,67.49001996007983,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/jaylen-crocker-johnson-1.html,https://www.sports-reference.com/cbb/players/jaylen-crocker-johnson-1.html,exact_name_team,Jaylen Crocker-Johnson,Arkansas-Little Rock,1052.0,0.82,0.74,1.56,1392.0,1.13,0.0,1.13,108.4,99.7,8.7,165.0,exact_name_team,Jaylen Crocker-Johnson,Colorado State,692.0,1.56,1.03,2.6,1296.0,1.8,0.54,2.33,114.1,94.8,19.3,132.0,2.6,1.56,1.03,1296.0
Mountain West,Keshawn Williams,keshawn williams,Northern Illinois,northern-illinois,MAC,D1,Colorado State,colorado-state,2024-25,2023-24,target_conference_common_box,G,6-3,175.0,28.35,nearest_2024-25,37.82,exact,9.47,1,14.0,0.35,6.0,1.0,0.0,0.0,0.0,1.0,0.4,0.667,0.0,0.6,,,,,,,,17.142857142857142,2.857142857142857,0.0,0.0,0.0,2.857142857142857,36,0,13.6,489.6,0.3399999999999999,5.1,1.6,0.7,0.2,0.0,0.6,0.5859374999999999,12.9,19.8,1.3,0.105,1.3,,6.55,36.62175648702595,Limited target-conference role,https://www.sports-reference.com/cbb/players/keshawn-williams-1.html,https://www.sports-reference.com/cbb/players/keshawn-williams-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Keshawn Williams,Colorado State,2100.0,-0.27,-0.34,-0.62,808.0,0.41,-1.05,-0.64,107.3,96.9,10.4,45.0,-0.62,-0.27,-0.34,808.0
Mountain West,Nikola Djapa,nikola djapa,LIU,liu,NEC,D1,Colorado State,colorado-state,2024-25,2023-24,target_conference_common_box,F,7-0,230.0,21.927,interpolated_2021-22_2024-25,37.82,exact,15.893,29,21.4,0.5349999999999999,6.1,5.6,0.4,0.6,0.6,1.3,0.568,0.286,0.585,0.583,,,,,,,,11.401869158878505,10.46728971962617,0.7476635514018692,1.121495327102804,1.121495327102804,2.429906542056075,22,1,7.5,165.0,0.1875,2.4,1.5,0.3,0.1,0.1,0.6,0.7407407407407408,11.2,15.7,0.5,0.124,-1.1,,3.4999999999999996,16.447105788423155,Limited target-conference role,https://www.sports-reference.com/cbb/players/nikola-djapa-1.html,https://www.sports-reference.com/cbb/players/nikola-djapa-1.html,unique_name_year,Nikola Djapa,Long Island,2650.0,-2.15,-0.0,-2.15,1112.0,-1.24,-0.39,-1.62,90.9,103.9,-13.0,-157.0,missing,,,,,,,,,,,,,,,,,,
Mountain West,Augustinas Kiudulas,augustinas kiudulas,VMI,vmi,Southern,D1,Colorado State,colorado-state,2025-26,2024-25,target_conference_common_box,F,6-8,215.0,30.14,nearest_2023-24,37.82,nearest_2024-25,7.68,31,29.3,0.7325,15.2,6.3,1.6,0.9,0.5,2.2,0.439,0.303,0.81,0.484,,,,,,,,20.75085324232082,8.600682593856655,2.1843003412969284,1.2286689419795225,0.68259385665529,3.0034129692832763,34,4,14.6,496.4,0.365,5.9,2.7,0.8,0.5,0.0,1.1,0.6352282515073213,16.9,21.4,1.6,0.132,1.7,,8.149999999999999,41.112774451097806,Limited target-conference role,https://www.sports-reference.com/cbb/players/augustinas-kiudulas-1.html,https://www.sports-reference.com/cbb/players/augustinas-kiudulas-1.html,exact_name_team,Augustinas Kiudulas,VMI,1841.0,0.13,-0.18,-0.05,1489.0,0.6,0.24,0.84,101.8,105.6,-3.8,-87.0,exact_name_team,Augustinas Kiudulas,Colorado State,1115.0,0.72,0.84,1.56,761.0,1.26,-0.02,1.23,110.4,104.1,6.2,31.0,1.56,0.72,0.84,761.0
