first_wcc_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2025-26,Saint Mary's,saint-marys-ca,Mantas Juzenas,mantas juzenas,FR,G,6-7,215,https://www.sports-reference.com/cbb/players/mantas-juzenas-1.html,data/cache/sports_reference_wcc_schools/saint-marys-ca_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Saint Mary's,saint-marys-ca,Mikey Lewis,mikey lewis,SO,G,6-3,180,https://www.sports-reference.com/cbb/players/mikey-lewis-1.html,data/cache/sports_reference_wcc_schools/saint-marys-ca_2026.html,returning_same_roster,cached,2024-25,St. Mary's (CA),WCC,D1,FALSE,,returning_or_freshman
2025-26,Saint Mary's,saint-marys-ca,Oliver Faubert,oliver faubert,SO,F,6-9,215,https://www.sports-reference.com/cbb/players/oliver-faubert-1.html,data/cache/sports_reference_wcc_schools/saint-marys-ca_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Saint Mary's,saint-marys-ca,Paulius Murauskas,paulius murauskas,JR,F,6-8,225,https://www.sports-reference.com/cbb/players/paulius-murauskas-1.html,data/cache/sports_reference_wcc_schools/saint-marys-ca_2026.html,returning_same_roster,cached,2024-25,St. Mary's (CA),WCC,D1,FALSE,,returning_or_freshman
2025-26,Saint Mary's,saint-marys-ca,Rory Hawke,rory hawke,JR,G,6-5,190,https://www.sports-reference.com/cbb/players/rory-hawke-1.html,data/cache/sports_reference_wcc_schools/saint-marys-ca_2026.html,not_on_previous_roster,cached,2023-24,St. Mary's (CA),WCC,D1,FALSE,,returning_or_freshman
2025-26,Saint Mary's,saint-marys-ca,Tony Duckett,tony duckett,SO,G,6-5,185,https://www.sports-reference.com/cbb/players/tony-duckett-2.html,data/cache/sports_reference_wcc_schools/saint-marys-ca_2026.html,not_on_previous_roster,cached,2024-25,San Diego,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Saint Mary's,saint-marys-ca,Trent MacLean,trent maclean,FR,F,6-9,205,https://www.sports-reference.com/cbb/players/trent-maclean-1.html,data/cache/sports_reference_wcc_schools/saint-marys-ca_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2021-22,San Diego,san-diego,Bryce Monroe,bryce monroe,SO,G,5-11,170,https://www.sports-reference.com/cbb/players/bryce-monroe-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Dominic Muncey,dominic muncey,FR,G,6-0,175,https://www.sports-reference.com/cbb/players/dominic-muncey-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Jase Townsend,jase townsend,SR,G,6-3,175,https://www.sports-reference.com/cbb/players/jase-townsend-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,cached,2020-21,Denver,Summit,D1,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Joey Calcaterra,joey calcaterra,SR,G,6-3,165,https://www.sports-reference.com/cbb/players/joey-calcaterra-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Josh Parrish,josh parrish,SR,G,6-4,215,https://www.sports-reference.com/cbb/players/josh-parrish-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Marcellus Earlington,marcellus earlington,SR,F,6-6,240,https://www.sports-reference.com/cbb/players/marcellus-earlington-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,cached,2020-21,St. John's (NY),Big East,D1,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Muon Reath,muon reath,FR,G,6-7,180,https://www.sports-reference.com/cbb/players/muon-reath-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Patrick Caero,patrick caero,FR,G,6-4,195,https://www.sports-reference.com/cbb/players/patrick-caero-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Scotty Prunty,scotty prunty,SO,G,5-11,165,https://www.sports-reference.com/cbb/players/scotty-prunty-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,T.J. Berger,t j berger,SO,G,6-4,170,https://www.sports-reference.com/cbb/players/tj-berger-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Terrell Brown,terrell brown,SR,F,6-10,235,https://www.sports-reference.com/cbb/players/terrell-brown-5.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Vladimir Pinchuk,vladimir pinchuk,SR,C,6-11,230,https://www.sports-reference.com/cbb/players/vladimir-pinchuk-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Wayne McKinney,wayne mckinney,FR,G,6-0,190,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,San Diego,san-diego,Yavuz Gultekin,yavuz gultekin,JR,F,6-7,200,https://www.sports-reference.com/cbb/players/yavuz-gultekin-1.html,data/cache/sports_reference_wcc_schools/san-diego_2022.html,no_previous_team_cache,cached,2020-21,San Diego,WCC,D1,FALSE,,needs_prior_roster_cache
2022-23,San Diego,san-diego,Bendji Pierre,bendji pierre,SO,F,6-8,230,https://www.sports-reference.com/cbb/players/bendji-pierre-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Did not play - juco,,JUCO,TRUE,find_source_stats_or_review,possible_transfer
2022-23,San Diego,san-diego,Deuce Turner,deuce turner,SO,G,6-2,181,https://www.sports-reference.com/cbb/players/deuce-turner-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Did not play - juco,,JUCO,TRUE,find_source_stats_or_review,possible_transfer
2022-23,San Diego,san-diego,Deven Dahlke,deven dahlke,JR,G,6-2,185,https://www.sports-reference.com/cbb/players/deven-dahlke-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Drake,MVC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Diego,san-diego,Dominic Muncey,dominic muncey,SO,G,6-0,175,https://www.sports-reference.com/cbb/players/dominic-muncey-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,returning_same_roster,cached,2021-22,San Diego,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Elliyas Delaire,elliyas delaire,SO,G,6-2,175,https://www.sports-reference.com/cbb/players/elliyas-delaire-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Did not play - non-major team,,D2,TRUE,find_source_stats_or_review,possible_transfer
2022-23,San Diego,san-diego,Eric Williams,eric williams,SR,G,6-6,200,https://www.sports-reference.com/cbb/players/eric-williamsjr-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Oregon,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Diego,san-diego,Jaiden Delaire,jaiden delaire,SR,F,6-9,210,https://www.sports-reference.com/cbb/players/jaiden-delaire-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Stanford,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Diego,san-diego,Jase Townsend,jase townsend,SR,G,6-3,175,https://www.sports-reference.com/cbb/players/jase-townsend-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,returning_same_roster,cached,2021-22,San Diego,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Jeremiah Nyarko,jeremiah nyarko,FR,F,6-9,205,https://www.sports-reference.com/cbb/players/jeremiah-nyarko-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Marcellus Earlington,marcellus earlington,SR,F,6-6,240,https://www.sports-reference.com/cbb/players/marcellus-earlington-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,returning_same_roster,cached,2021-22,San Diego,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Neel Beniwal,neel beniwal,FR,G,6-5,180,https://www.sports-reference.com/cbb/players/neel-beniwal-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Nic Lynch,nic lynch,SR,C,6-11,250,https://www.sports-reference.com/cbb/players/nic-lynch-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Lehigh,Patriot,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Diego,san-diego,Patrick Gallagher,patrick gallagher,SR,G,6-0,,https://www.sports-reference.com/cbb/players/patrick-gallagher-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Seikou Sisoho Jawara,seikou sisoho jawara,SR,G,6-3,195,https://www.sports-reference.com/cbb/players/seikou-sisohojawara-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,2021-22,Weber State,Big Sky,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,San Diego,san-diego,Steven Jamerson,steven jamerson,SO,C,6-10,210,https://www.sports-reference.com/cbb/players/steven-jamerson-ii-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Wayne McKinney,wayne mckinney,SO,G,6-0,190,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,returning_same_roster,cached,2021-22,San Diego,WCC,D1,FALSE,,returning_or_freshman
2022-23,San Diego,san-diego,Yavuz Gultekin,yavuz gultekin,SR,F,6-7,200,https://www.sports-reference.com/cbb/players/yavuz-gultekin-1.html,data/cache/sports_reference_wcc_schools/san-diego_2023.html,returning_same_roster,cached,2021-22,San Diego,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,David Simon,david simon,FR,F,6-11,190,https://www.sports-reference.com/cbb/players/david-simon-2.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Deuce Turner,deuce turner,JR,G,6-2,181,https://www.sports-reference.com/cbb/players/deuce-turner-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,returning_same_roster,cached,2022-23,San Diego,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Deven Dahlke,deven dahlke,SR,G,6-2,185,https://www.sports-reference.com/cbb/players/deven-dahlke-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,returning_same_roster,cached,2022-23,San Diego,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Dominic Muncey,dominic muncey,JR,G,6-0,175,https://www.sports-reference.com/cbb/players/dominic-muncey-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,returning_same_roster,cached,2022-23,San Diego,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Dragos Lungu,dragos lungu,FR,G,6-6,189,https://www.sports-reference.com/cbb/players/dragos-lungu-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Emmanuel Callas,emmanuel callas,SO,G,6-5,215,https://www.sports-reference.com/cbb/players/emmanuel-callas-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,2022-23,Did not play - dnp,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2023-24,San Diego,san-diego,Jimmy Oladokun,jimmy oladokun,FR,F,6-9,220,https://www.sports-reference.com/cbb/players/jimmy-oladokun-jr-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Joey Chammaa,joey chammaa,FR,G,5-11,180,https://www.sports-reference.com/cbb/players/joey-chammaa-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Josh Hecht,josh hecht,FR,G,6-2,184,https://www.sports-reference.com/cbb/players/josh-hecht-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Kevin Patton,kevin patton,FR,G,6-8,197,https://www.sports-reference.com/cbb/players/kevin-patton-jr-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Keyon Kensie,keyon kensie,FR,G,6-7,187,https://www.sports-reference.com/cbb/players/keyon-kensie-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,PJ Hayes,pj hayes,SR,F,6-6,215,https://www.sports-reference.com/cbb/players/pj-hayes-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,2022-23,Did not play - non-major team,,D2,TRUE,find_source_stats_or_review,possible_transfer
2023-24,San Diego,san-diego,Santiago Trouet,santiago trouet,FR,F,6-10,218,https://www.sports-reference.com/cbb/players/santiago-trouet-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Steven Jamerson,steven jamerson,JR,C,6-10,210,https://www.sports-reference.com/cbb/players/steven-jamerson-ii-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,returning_same_roster,cached,2022-23,San Diego,WCC,D1,FALSE,,returning_or_freshman
2023-24,San Diego,san-diego,Wayne McKinney,wayne mckinney,JR,G,6-0,190,https://www.sports-reference.com/cbb/players/wayne-mckinneyiii-1.html,data/cache/sports_reference_wcc_schools/san-diego_2024.html,returning_same_roster,cached,2022-23,San Diego,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Bendji Pierre,bendji pierre,SR,F,6-8,230,https://www.sports-reference.com/cbb/players/bendji-pierre-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,not_on_previous_roster,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2024-25,San Diego,san-diego,Chas Lewless,chas lewless,FR,G,6-2,175,https://www.sports-reference.com/cbb/players/chas-lewless-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Colby Brooks,colby brooks,SR,F,6-7,210,https://www.sports-reference.com/cbb/players/colby-brooks-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,not_on_previous_roster,cached,2023-24,Gonzaga,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,San Diego,san-diego,David Simon,david simon,SO,F,6-11,190,https://www.sports-reference.com/cbb/players/david-simon-2.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,returning_same_roster,cached,2023-24,San Diego,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Deven Dahlke,deven dahlke,SR,G,6-2,185,https://www.sports-reference.com/cbb/players/deven-dahlke-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,returning_same_roster,cached,2023-24,San Diego,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Dominic Muncey,dominic muncey,SR,G,6-0,175,https://www.sports-reference.com/cbb/players/dominic-muncey-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,returning_same_roster,cached,2023-24,San Diego,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Dragos Lungu,dragos lungu,SO,G,6-6,189,https://www.sports-reference.com/cbb/players/dragos-lungu-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,returning_same_roster,cached,2023-24,San Diego,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Gavin Ripp,gavin ripp,FR,F,6-7,225,https://www.sports-reference.com/cbb/players/gavin-ripp-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Jackson Gaffney,jackson gaffney,FR,G,6-8,,https://www.sports-reference.com/cbb/players/jackson-gaffney-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Joey Chammaa,joey chammaa,FR,G,5-11,180,https://www.sports-reference.com/cbb/players/joey-chammaa-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,returning_same_roster,cached,2023-24,San Diego,WCC,D1,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Kean Webb,kean webb,FR,C,6-11,230,https://www.sports-reference.com/cbb/players/kean-webb-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,San Diego,san-diego,Keyon Kensie,keyon kensie,SO,G,6-7,187,https://www.sports-reference.com/cbb/players/keyon-kensie-1.html,data/cache/sports_reference_wcc_schools/san-diego_2025.html,returning_same_roster,cached,2023-24,San Diego,WCC,D1,FALSE,,returning_or_freshman
