Player Name,Team,Conference,source_url,source_method,row_match_text,raw_row_json,raw_# #,raw_Player Player,raw_GP GP,raw_GS GS,raw_MIN,raw_FGM,raw_FGA,raw_FG%,raw_3PT,raw_3PTA,raw_3PT%,raw_FTM,raw_FTA,raw_FT%,raw_PTS,raw_AVG,raw_OREB,raw_DREB,raw_REB,raw_AST,raw_STL,raw_BLK,raw_Name,raw_GP,raw_TO,raw_AST/TO Ratio,raw_#,raw_Yr,raw_Pos,raw_gp,raw_gs,raw_min,raw_fg,raw_pct,raw_3pt,raw_pct.1,raw_ft,raw_pct.2,raw_pts,raw_off,raw_def,raw_reb,raw_ast,raw_to,raw_stl,raw_blk,raw_pf,raw_dq,raw_a/to,raw_No.,raw_Minutes TOT,raw_Minutes AVG,raw_FG FGM,raw_FG FGA,raw_FG FG%,raw_3PT 3PT,raw_3PT 3PTA,raw_3PT 3PT%,raw_FT FTM,raw_FT FTA,raw_FT FT%,raw_Scoring PTS,raw_Scoring AVG,raw_Rebounds OFF,raw_Rebounds DEF,raw_Rebounds TOT,raw_Rebounds AVG,raw_PF PF,raw_AST AST,raw_TO TO,raw_STL STL,raw_BLK BLK,raw_Bio Link Bio Link,raw_FGM/G,raw_FGA/G,raw_AVG/G,raw_OFF,raw_OFF/G,raw_DEF,raw_DEF/G,raw_min/g,raw_fg/g,raw_3pt/g,raw_ft/g,raw_ppg,raw_mpg,raw_off/g,raw_def/g,raw_reb/g,raw_pf/g,raw_dq/g,raw_ast/g,raw_to/g,raw_stl/g,raw_blk/g,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_Player uniform #,raw_Player name Player,raw_MINUTES MIN,raw_MINUTES AVG,raw_SCORING PTS,raw_SCORING AVG,raw_REBOUNDS OFF,raw_REBOUNDS DEF,raw_REBOUNDS TOT,raw_REBOUNDS AVG
"Moore, Bobby",Point Loma,PacWest,https://plnusealions.com/sports/mens-basketball/stats,official_school_stats_page,"32.0 Moore, Bobby  32 Moore, Bobby 4 0.0 7 1 1 1.0 0 0 0.0 0 0 0.0 2 0.5 || 32.0 Moore, Bobby  32 Moore, Bobby 4 1.8 1.0 0.0 0.0 0.3 1.0 1.3 0.0 0.0 0.5 0.5","{""# #"": 32.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.0, ""AVG"": 0.5, ""BLK"": 0.5, ""DREB"": 1.0, ""FG%"": 1.0, ""FGA"": 1, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 4, ""GS GS"": 0.0, ""MIN"": 1.8, ""OREB"": 0.3, ""PTS"": 0.5, ""Player Player"": ""Moore, Bobby  32 Moore, Bobby"", ""REB"": 1.3, ""STL"": 0.0}",32.0,"Moore, Bobby  32 Moore, Bobby",4.0,0.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,1.0,1.3,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schayes, Logan",Westmont,PacWest,https://athletics.westmont.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"5.0 Schayes, Logan  05 Schayes, Logan 6 0.0 14 1 6 0.167 1 5 0.2 0 0 0.0 3 0.5 || 5.0 Schayes, Logan  05 Schayes, Logan 6 2.3 0.167 0.2 0.0 0.0 0.2 0.2 0.0 0.2 0.0 0.5","{""# #"": 5.0, ""3PT"": 1, ""3PT%"": 0.2, ""3PTA"": 5, ""AST"": 0.0, ""AVG"": 0.5, ""BLK"": 0.0, ""DREB"": 0.2, ""FG%"": 0.167, ""FGA"": 6, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 6, ""GS GS"": 0.0, ""MIN"": 2.3, ""OREB"": 0.0, ""PTS"": 0.5, ""Player Player"": ""Schayes, Logan  05 Schayes, Logan"", ""REB"": 0.2, ""STL"": 0.2}",5.0,"Schayes, Logan  05 Schayes, Logan",6.0,0.0,2.3,1.0,6.0,0.167,1.0,5.0,0.2,0.0,0.0,0.0,0.5,0.5,0.0,0.2,0.2,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Onuaguluchi, Kenechi",Jessup,PacWest,https://jessupathletics.com/sports/mens-basketball/stats?path=mbball,official_school_stats_page,"23.0 Onuaguluchi, Kenechi  23 Onuaguluchi, Kenechi 1 0.0 6 2 3 0.667 0 0 0.0 0 0 0.0 4 4.0 || 23.0 Onuaguluchi, Kenechi  23 Onuaguluchi, Kenechi 1 6.0 0.667 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 4.0","{""# #"": 23.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 2.0, ""AVG"": 4.0, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.667, ""FGA"": 3, ""FGM"": 2, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 1, ""GS GS"": 0.0, ""MIN"": 6.0, ""OREB"": 0.0, ""PTS"": 4.0, ""Player Player"": ""Onuaguluchi, Kenechi  23 Onuaguluchi, Kenechi"", ""REB"": 0.0, ""STL"": 0.0}",23.0,"Onuaguluchi, Kenechi  23 Onuaguluchi, Kenechi",1.0,0.0,6.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"McCullough, Jett",Alaska Fairbanks,Great Northwest,https://alaskananooks.com/sports/mens-basketball/stats,official_school_stats_page,"10.0 McCullough, Jett  10 McCullough, Jett 1 0.0 10 2 4 0.5 1 2 0.5 1 2 0.5 6 6.0 || 10.0 McCullough, Jett  10 McCullough, Jett 1 10.0 0.5 0.5 0.5 1.0 1.0 2.0 0.0 3.0 0.0 6.0","{""# #"": 10.0, ""3PT"": 1, ""3PT%"": 0.5, ""3PTA"": 2, ""AST"": 0.0, ""AVG"": 6.0, ""BLK"": 0.0, ""DREB"": 1.0, ""FG%"": 0.5, ""FGA"": 4, ""FGM"": 2, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP GP"": 1, ""GS GS"": 0.0, ""MIN"": 10.0, ""OREB"": 1.0, ""PTS"": 6.0, ""Player Player"": ""McCullough, Jett  10 McCullough, Jett"", ""REB"": 2.0, ""STL"": 3.0}",10.0,"McCullough, Jett  10 McCullough, Jett",1.0,0.0,10.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,6.0,6.0,1.0,1.0,2.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chase, Ephraim",Roosevelt,Great Lakes Intercollegiate,https://rooseveltlakers.com/sports/mens-basketball/stats,official_school_stats_page,"14.0 Chase, Ephraim  14 Chase, Ephraim 1 0.0 4 1 2 0.5 0 0 0.0 2 2 1.0 4 4.0 || 14.0 Chase, Ephraim  14 Chase, Ephraim 1 4.0 0.5 0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 4.0","{""# #"": 14.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 1.0, ""AVG"": 4.0, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.5, ""FGA"": 2, ""FGM"": 1, ""FT%"": 1.0, ""FTA"": 2, ""FTM"": 2, ""GP GP"": 1, ""GS GS"": 0.0, ""MIN"": 4.0, ""OREB"": 0.0, ""PTS"": 4.0, ""Player Player"": ""Chase, Ephraim  14 Chase, Ephraim"", ""REB"": 0.0, ""STL"": 1.0}",14.0,"Chase, Ephraim  14 Chase, Ephraim",1.0,0.0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gigo, Anderson",Roosevelt,Great Lakes Intercollegiate,https://rooseveltlakers.com/sports/mens-basketball/stats,official_school_stats_page,"30.0 Gigo, Anderson  30 Gigo, Anderson 3 0.0 11 2 4 0.5 0 1 0.0 0 0 0.0 4 1.3 || 30.0 Gigo, Anderson  30 Gigo, Anderson 3 3.7 0.5 0.0 0.0 0.0 0.7 0.7 0.0 0.0 0.0 1.3","{""# #"": 30.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 1, ""AST"": 0.0, ""AVG"": 1.3, ""BLK"": 0.0, ""DREB"": 0.7, ""FG%"": 0.5, ""FGA"": 4, ""FGM"": 2, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 3, ""GS GS"": 0.0, ""MIN"": 3.7, ""OREB"": 0.0, ""PTS"": 1.3, ""Player Player"": ""Gigo, Anderson  30 Gigo, Anderson"", ""REB"": 0.7, ""STL"": 0.0}",30.0,"Gigo, Anderson  30 Gigo, Anderson",3.0,0.0,3.7,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.7,0.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malikai Delgado,Bridgeport,Central Athletic,https://www.ubknights.com/sports/mbkb/2025-26/teams/bridgeport?view=lineup,official_school_stats_page,5 Malikai  Delgado RS-Jr. G/F 4 2 67 12-31 38.7 3-6 50.0 0-1 0.0 27 || 5 Malikai  Delgado RS-Jr. G/F 4 2 4 9 13 11 8 7 1 || 5 Malikai  Delgado RS-Jr. G/F 4 2 7 0 1.4,"{""#"": 5, ""3pt"": ""3-6"", ""Name"": ""Malikai  Delgado"", ""Pos"": ""G/F"", ""Yr"": ""RS-Jr."", ""a/to"": ""1.4"", ""ast"": 11, ""blk"": 1, ""def"": 9, ""dq"": 0, ""fg"": ""12-31"", ""ft"": ""0-1"", ""gp"": 4, ""gs"": ""2"", ""min"": 67, ""off"": 4, ""pct"": ""38.7"", ""pct.1"": ""50.0"", ""pct.2"": ""0.0"", ""pf"": 7, ""pts"": 27, ""reb"": 13, ""stl"": 7, ""to"": 8}",,,,,,,,,,,,,,,,,,,,,,,Malikai  Delgado,,,,5.0,RS-Jr.,G/F,4.0,2,67.0,12-31,38.7,3-6,50.0,0-1,0.0,27.0,4.0,9.0,13.0,11.0,8.0,7.0,1.0,7.0,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javelle Epps,Bridgeport,Central Athletic,https://www.ubknights.com/sports/mbkb/2025-26/teams/bridgeport?view=lineup,official_school_stats_page,25 Javelle  Epps Fr. 4 0 12 2-4 50.0 2-2 100.0 0-0 - 6 || 25 Javelle  Epps Fr. 4 0 0 1 1 0 1 0 0 || 25 Javelle  Epps Fr. 4 0 1 0 0.0,"{""#"": 25, ""3pt"": ""2-2"", ""Name"": ""Javelle  Epps"", ""Pos"": NaN, ""Yr"": ""Fr."", ""a/to"": ""0.0"", ""ast"": 0, ""blk"": 0, ""def"": 1, ""dq"": 0, ""fg"": ""2-4"", ""ft"": ""0-0"", ""gp"": 4, ""gs"": ""0"", ""min"": 12, ""off"": 0, ""pct"": ""50.0"", ""pct.1"": ""100.0"", ""pct.2"": ""-"", ""pf"": 1, ""pts"": 6, ""reb"": 1, ""stl"": 0, ""to"": 1}",,,,,,,,,,,,,,,,,,,,,,,Javelle  Epps,,,,25.0,Fr.,,4.0,0,12.0,2-4,50.0,2-2,100.0,0-0,-,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Turone Kelley, Jr.",Bridgeport,Central Athletic,https://www.ubknights.com/sports/mbkb/2025-26/teams/bridgeport?view=lineup,official_school_stats_page,"7 Turone  Kelley, Jr. Jr. F 5 0 12 1-4 25.0 0-1 0.0 0-0 - 2 || 7 Turone  Kelley, Jr. Jr. F 5 0 1 2 3 0 1 0 0 || 7 Turone  Kelley, Jr. Jr. F 5 0 0 0 0.0","{""#"": 7, ""3pt"": ""0-1"", ""Name"": ""Turone  Kelley, Jr."", ""Pos"": ""F"", ""Yr"": ""Jr."", ""a/to"": ""0.0"", ""ast"": 0, ""blk"": 0, ""def"": 2, ""dq"": 0, ""fg"": ""1-4"", ""ft"": ""0-0"", ""gp"": 5, ""gs"": ""0"", ""min"": 12, ""off"": 1, ""pct"": ""25.0"", ""pct.1"": ""0.0"", ""pct.2"": ""-"", ""pf"": 0, ""pts"": 2, ""reb"": 3, ""stl"": 0, ""to"": 1}",,,,,,,,,,,,,,,,,,,,,,,"Turone  Kelley, Jr.",,,,7.0,Jr.,F,5.0,0,12.0,1-4,25.0,0-1,0.0,0-0,-,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn Manigault III,Bridgeport,Central Athletic,https://www.ubknights.com/sports/mbkb/2025-26/teams/bridgeport?view=lineup,official_school_stats_page,12 Glenn  Manigault III RS-So. G 5 1 14 0-4 0.0 0-1 0.0 0-0 - 0 || 12 Glenn  Manigault III RS-So. G 5 1 0 0 0 0 0 0 1 || 12 Glenn  Manigault III RS-So. G 5 1 4 0 -,"{""#"": 12, ""3pt"": ""0-1"", ""Name"": ""Glenn  Manigault III"", ""Pos"": ""G"", ""Yr"": ""RS-So."", ""a/to"": ""-"", ""ast"": 0, ""blk"": 1, ""def"": 0, ""dq"": 0, ""fg"": ""0-4"", ""ft"": ""0-0"", ""gp"": 5, ""gs"": ""1"", ""min"": 14, ""off"": 0, ""pct"": ""0.0"", ""pct.1"": ""0.0"", ""pct.2"": ""-"", ""pf"": 4, ""pts"": 0, ""reb"": 0, ""stl"": 0, ""to"": 0}",,,,,,,,,,,,,,,,,,,,,,,Glenn  Manigault III,,,,12.0,RS-So.,G,5.0,1,14.0,0-4,0.0,0-1,0.0,0-0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Amponsah,Caldwell,Central Athletic,https://caldwellathletics.com/sports/mens-basketball/stats,official_school_stats_page,"34.0 Amponsah, Austin  34 Amponsah, Austin 11 0.0 15 0 1 0.0 0 0 0.0 0 0 0.0 0 0.0 || 34.0 Amponsah, Austin  34 Amponsah, Austin 11 1.4 0.0 0.0 0.0 0.1 0.1 0.2 0.3 0.0 0.0 0.0","{""# #"": 34.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.3, ""AVG"": 0.0, ""BLK"": 0.0, ""DREB"": 0.1, ""FG%"": 0.0, ""FGA"": 1, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 11, ""GS GS"": 0.0, ""MIN"": 1.4, ""OREB"": 0.1, ""PTS"": 0.0, ""Player Player"": ""Amponsah, Austin  34 Amponsah, Austin"", ""REB"": 0.2, ""STL"": 0.0}",34.0,"Amponsah, Austin  34 Amponsah, Austin",11.0,0.0,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manny Smith,Caldwell,Central Athletic,https://caldwellathletics.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Smith, Manny  11 Smith, Manny 3 0.0 6 0 1 0.0 0 0 0.0 0 0 0.0 0 0.0 || 11.0 Smith, Manny  11 Smith, Manny 3 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 0.0 0.0","{""# #"": 11.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.0, ""AVG"": 0.0, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.0, ""FGA"": 1, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 3, ""GS GS"": 0.0, ""MIN"": 2.0, ""OREB"": 0.0, ""PTS"": 0.0, ""Player Player"": ""Smith, Manny  11 Smith, Manny"", ""REB"": 0.0, ""STL"": 0.3}",11.0,"Smith, Manny  11 Smith, Manny",3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Travis Reed, Jr.",Chestnut Hill,Central Athletic,https://griffinathletics.com/sports/mens-basketball/stats,official_school_stats_page,"0.0 Reed Jr., Travis  00 Reed Jr., Travis 3 1.0 34 4 10 0.4 1 3 0.333 6 6 1.0 15 5.0 || 0.0 Reed Jr., Travis  00 Reed Jr., Travis 3 11.3 0.4 0.333 1.0 0.7 0.0 0.7 0.3 0.3 0.0 5.0","{""# #"": 0.0, ""3PT"": 1, ""3PT%"": 0.333, ""3PTA"": 3, ""AST"": 0.3, ""AVG"": 5.0, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.4, ""FGA"": 10, ""FGM"": 4, ""FT%"": 1.0, ""FTA"": 6, ""FTM"": 6, ""GP GP"": 3, ""GS GS"": 1.0, ""MIN"": 11.3, ""OREB"": 0.7, ""PTS"": 5.0, ""Player Player"": ""Reed Jr., Travis  00 Reed Jr., Travis"", ""REB"": 0.7, ""STL"": 0.3}",0.0,"Reed Jr., Travis  00 Reed Jr., Travis",3.0,1.0,11.3,4.0,10.0,0.4,1.0,3.0,0.333,6.0,6.0,1.0,5.0,5.0,0.7,0.0,0.7,0.3,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juelz Dickerson,Dominican NY,Central Athletic,https://www.chargerathletics.com/sports/mbkb/2025-26/teams/dominicanny?view=lineup,official_school_stats_page,13 Juelz  Dickerson Jr G/F 3 2 79 7-17 41.2 0-5 0.0 10-11 90.9 24 || 13 Juelz  Dickerson Jr G/F 3 2 2 15 17 3 4 9 3 || 13 Juelz  Dickerson Jr G/F 3 2 7 0 0.8,"{""#"": 13, ""3pt"": ""0-5"", ""Name"": ""Juelz  Dickerson"", ""Pos"": ""G/F"", ""Yr"": ""Jr"", ""a/to"": ""0.8"", ""ast"": ""3"", ""blk"": ""3"", ""def"": ""15"", ""dq"": ""0"", ""fg"": ""7-17"", ""ft"": ""10-11"", ""gp"": ""3"", ""gs"": ""2"", ""min"": ""79"", ""off"": ""2"", ""pct"": ""41.2"", ""pct.1"": ""0.0"", ""pct.2"": ""90.9"", ""pf"": ""7"", ""pts"": 24, ""reb"": ""17"", ""stl"": ""9"", ""to"": ""4""}",,,,,,,,,,,,,,,,,,,,,,,Juelz  Dickerson,,,,13.0,Jr,G/F,3.0,2,79.0,7-17,41.2,0-5,0.0,10-11,90.9,24.0,2.0,15.0,17.0,3.0,4.0,9.0,3.0,7.0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathaniel Wooden,Dominican NY,Central Athletic,https://www.chargerathletics.com/sports/mbkb/2025-26/teams/dominicanny?view=lineup,official_school_stats_page,15 Nathaniel  Wooden r-Fr G 6 - 23 2-6 33.3 0-1 0.0 3-4 75.0 7 || 15 Nathaniel  Wooden r-Fr G 6 - 1 1 2 0 2 1 0 || 15 Nathaniel  Wooden r-Fr G 6 - 2 0 0.0,"{""#"": 15, ""3pt"": ""0-1"", ""Name"": ""Nathaniel  Wooden"", ""Pos"": ""G"", ""Yr"": ""r-Fr"", ""a/to"": ""0.0"", ""ast"": ""0"", ""blk"": ""0"", ""def"": ""1"", ""dq"": ""0"", ""fg"": ""2-6"", ""ft"": ""3-4"", ""gp"": ""6"", ""gs"": ""-"", ""min"": ""23"", ""off"": ""1"", ""pct"": ""33.3"", ""pct.1"": ""0.0"", ""pct.2"": ""75.0"", ""pf"": ""2"", ""pts"": 7, ""reb"": ""2"", ""stl"": ""1"", ""to"": ""2""}",,,,,,,,,,,,,,,,,,,,,,,Nathaniel  Wooden,,,,15.0,r-Fr,G,6.0,-,23.0,2-6,33.3,0-1,0.0,3-4,75.0,7.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremiah Williams,Dominican NY,Central Athletic,https://www.chargerathletics.com/sports/mbkb/2025-26/teams/dominicanny?view=lineup,official_school_stats_page,44 Jeremiah  Williams Fr 4 - 8 1-3 33.3 0-0 - 0-2 0.0 2 || 44 Jeremiah  Williams Fr 4 - 0 0 0 0 0 1 0 || 44 Jeremiah  Williams Fr 4 - 3 0 -,"{""#"": 44, ""3pt"": ""0-0"", ""Name"": ""Jeremiah  Williams"", ""Pos"": NaN, ""Yr"": ""Fr"", ""a/to"": ""-"", ""ast"": ""0"", ""blk"": ""0"", ""def"": ""0"", ""dq"": ""0"", ""fg"": ""1-3"", ""ft"": ""0-2"", ""gp"": ""4"", ""gs"": ""-"", ""min"": ""8"", ""off"": ""0"", ""pct"": ""33.3"", ""pct.1"": ""-"", ""pct.2"": ""0.0"", ""pf"": ""3"", ""pts"": 2, ""reb"": ""0"", ""stl"": ""1"", ""to"": ""0""}",,,,,,,,,,,,,,,,,,,,,,,Jeremiah  Williams,,,,44.0,Fr,,4.0,-,8.0,1-3,33.3,0-0,-,0-2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Mauro,Felician College,Central Athletic,https://felicianathletics.com/sports/mens-basketball/stats,official_school_stats_page,"16.0 Mauro, Peter  16 Mauro, Peter 5 0.0 17 2 5 0.4 2 4 0.5 3 4 0.75 9 1.8 || 16.0 Mauro, Peter  16 Mauro, Peter 5 3.4 0.4 0.5 0.75 0.0 0.2 0.2 0.4 0.0 0.0 1.8 || #16 Mauro, Peter 5 2 2 1.0","{""# #"": 16.0, ""3PT"": 2, ""3PT%"": 0.5, ""3PTA"": 4, ""AST"": 2, ""AST/TO Ratio"": 1.0, ""AVG"": 1.8, ""BLK"": 0.0, ""DREB"": 0.2, ""FG%"": 0.4, ""FGA"": 5, ""FGM"": 2, ""FT%"": 0.75, ""FTA"": 4, ""FTM"": 3, ""GP"": 5, ""GP GP"": 5, ""GS GS"": 0.0, ""MIN"": 3.4, ""Name"": ""#16 Mauro, Peter"", ""OREB"": 0.0, ""PTS"": 1.8, ""Player Player"": ""Mauro, Peter  16 Mauro, Peter"", ""REB"": 0.2, ""STL"": 0.0, ""TO"": 2}",16.0,"Mauro, Peter  16 Mauro, Peter",5.0,0.0,3.4,2.0,5.0,0.4,2.0,4.0,0.5,3.0,4.0,0.75,1.8,1.8,0.0,0.2,0.2,2.0,0.0,0.0,"#16 Mauro, Peter",5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donovan Long,Felician College,Central Athletic,https://felicianathletics.com/sports/mens-basketball/stats,official_school_stats_page,"12.0 Long, Donovan  12 Long, Donovan 3 0.0 33 2 9 0.222 0 5 0.0 0 0 0.0 4 1.3 || 12.0 Long, Donovan  12 Long, Donovan 3 11.0 0.222 0.0 0.0 0.7 0.3 1.0 0.0 0.7 0.0 1.3","{""# #"": 12.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 5, ""AST"": 0.0, ""AVG"": 1.3, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.222, ""FGA"": 9, ""FGM"": 2, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 3, ""GS GS"": 0.0, ""MIN"": 11.0, ""OREB"": 0.7, ""PTS"": 1.3, ""Player Player"": ""Long, Donovan  12 Long, Donovan"", ""REB"": 1.0, ""STL"": 0.7}",12.0,"Long, Donovan  12 Long, Donovan",3.0,0.0,11.0,2.0,9.0,0.222,0.0,5.0,0.0,0.0,0.0,0.0,1.3,1.3,0.7,0.3,1.0,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
