Player Name,Team,Conference,source_url,source_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct,audit_status,acceptance_status
Jadyn Humber,Wilmington DE,Central Athletic,https://wildcats.athletics.wilmu.edu/sports/mbkb/2025-26/teams/wilmingtondel?view=lineup&r=0&pos=sh,official_school_stats_page,14.0 Jadyn  Humber R.Fr. F 6 0 1.3 0.2-0.3 50.0 0.0-0.0 - 0.2-0.3 50.0 0.5,6.0,1.3,0.2166666666666666,,,,,,,0.2,0.3,,,0.5,,,,,,,,,,,,,,92.3076923076923,,,,,,,,,,,profile_link_not_found,profile_link_not_found
Elson Berhanu,Wilmington DE,Central Athletic,https://wildcats.athletics.wilmu.edu/sports/mbkb/2025-26/teams/wilmingtondel?view=lineup&r=0&pos=sh,official_school_stats_page,23.0 Elson  Berhanu Jr. F 5 0 1.8 0.0-0.2 0.0 0.0-0.2 0.0 0.0-0.0 - 0.0,5.0,1.8,0.36,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,profile_link_not_found,profile_link_not_found
Jeff Bogg,Wilmington DE,Central Athletic,https://wildcats.athletics.wilmu.edu/sports/mbkb/2025-26/teams/wilmingtondel?view=lineup&r=0&pos=sh,official_school_stats_page,20.0 Jeff  Bogg R.Fr. G 6 0 1.3 0.0-0.3 0.0 0.0-0.3 0.0 0.0-0.0 - 0.0,6.0,1.3,0.2166666666666666,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,profile_link_not_found,profile_link_not_found
Jayden Beloti,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"13 Beloti, Jayden  13 Beloti, Jayden 5 3.0 68 13.6 6 19 0.316 0 1 0.0 1 1 1.0 13 2.6 14 17 31 6.2 9 5 6 3 0 View Bio",5.0,68.0,13.6,6.0,19.0,0.316,0.0,1.0,0.0,1.0,1.0,1.0,13.0,2.6,14.0,17.0,31.0,6.2,9.0,5.0,6.0,3.0,0.0,1.0,1.2,0.6,0.0,7.647058823529412,18.235294117647054,2.9411764705882355,1.7647058823529411,0.0,3.5294117647058822,,,,,,ok,ok
Josiah Watkins,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"00 Watkins, Josiah  00 Watkins, Josiah 8 0.0 32 4.0 3 6 0.5 0 1 0.0 1 1 1.0 7 0.9 2 6 8 1.0 1 3 3 2 0 View Bio",8.0,32.0,4.0,3.0,6.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.875,2.0,6.0,8.0,1.0,1.0,3.0,3.0,2.0,0.0,0.375,0.375,0.25,0.0,8.75,10.0,3.75,2.5,0.0,3.75,,,,,,ok,ok
Todd Dumphord II,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"14 Dumphord II, Todd  14 Dumphord II, Todd 7 0.0 6 0.9 3 6 0.5 0 2 0.0 0 0 0.0 6 0.9 0 1 1 0.1 0 0 0 1 0 View Bio",7.0,6.3,0.9,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,0.0,1.0,1.0,0.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.0,38.095238095238095,6.349206349206348,0.0,6.349206349206348,0.0,0.0,,,,,,ok,ok
Izrael Everett,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"11 Everett, Izrael  11 Everett, Izrael 1 0.0 0 0.0 0 1 0.0 0 0 0.0 0 0 0.0 0 0.0 1 0 1 1.0 0 0 0 0 0 View Bio",1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,profile_stat_row_not_found,manual_review_ok
Amare Haynie,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"05 Haynie, Amare  05 Haynie, Amare 6 0.0 14 2.3 0 4 0.0 0 3 0.0 0 1 0.0 0 0.0 2 1 3 0.5 1 0 1 1 0 View Bio",6.0,13.8,2.3,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,8.695652173913045,0.0,2.898550724637681,0.0,2.898550724637681,,,,,,ok,ok
Justin Morrisey,Bowie State,Central Intercollegiate Athletic,https://bsubulldogs.com/sports/mens-basketball/stats,official_school_stats_page,"23 Morrisey, Justin  23 Morrisey, Justin 5 5.0 176 35.2 28 59 0.475 8 21 0.381 17 25 0.68 81 16.2 4 18 22 4.4 11 7 15 3 0 View Bio",5.0,176.0,35.2,28.0,59.0,0.475,8.0,21.0,0.381,17.0,25.0,0.68,81.0,16.2,4.0,18.0,22.0,4.4,11.0,7.0,15.0,3.0,0.0,1.4,3.0,0.6,0.0,18.409090909090907,5.0,1.5909090909090908,0.6818181818181818,0.0,3.4090909090909087,,,,,,ok,ok
Chandler Mason,Claflin,Central Intercollegiate Athletic,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"32 Mason , Chandler 32 Mason , Chandler 1 0.0 1 1.0 1 1 1.0 1 1 1.0 0 0 0.0 3 3.0 0 0 0 0.0 0 0 0 0 0 View Bio",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,,,,,,ok,ok
Kaemon Khan,Claflin,Central Intercollegiate Athletic,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"10 Khan , Kaemon 10 Khan , Kaemon 6 0.0 12 2.0 1 4 0.25 0 0 0.0 3 4 0.75 5 0.8 0 2 2 0.3 2 2 4 0 0 View Bio",6.0,12.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,3.0,4.0,0.75,5.0,0.8333333333333334,0.0,2.0,2.0,0.3333333333333333,2.0,2.0,4.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,16.666666666666668,6.666666666666666,6.666666666666666,0.0,0.0,13.333333333333332,,,,,,ok,ok
Donte Hickman,Claflin,Central Intercollegiate Athletic,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"25 Hickman , Donte  25 Hickman , Donte 3 0.0 5 1.7 0 1 0.0 0 1 0.0 1 2 0.5 1 0.3 1 0 1 0.3 0 1 0 0 0 View Bio",3.0,5.1,1.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,7.84313725490196,7.84313725490196,7.84313725490196,0.0,0.0,0.0,,,,,,ok,ok
Sterling Vaughn,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"14 Vaughn, Sterling  14 Vaughn, Sterling 6 0.0 19 3.2 5 9 0.556 2 4 0.5 0 0 0.0 12 2.0 0 2 2 0.3 3 2 1 2 0 View Bio",6.0,19.200000000000003,3.2,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,0.0,12.0,2.0,0.0,2.0,2.0,0.3333333333333333,3.0,2.0,1.0,2.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,25.0,4.166666666666666,4.166666666666666,4.166666666666666,0.0,2.083333333333333,,,,,,ok,ok
Leslie Minter,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"00 Minter, Leslie  00 Minter, Leslie 8 0.0 29 3.6 6 18 0.333 4 13 0.308 0 0 0.0 16 2.0 0 1 1 0.1 6 0 1 2 1 View Bio",8.0,28.8,3.6,6.0,18.0,0.333,4.0,13.0,0.308,0.0,0.0,0.0,16.0,2.0,0.0,1.0,1.0,0.125,6.0,0.0,1.0,2.0,1.0,0.0,0.125,0.25,0.125,22.22222222222222,1.3888888888888888,0.0,2.7777777777777777,1.3888888888888888,1.3888888888888888,,,,,,ok,ok
Kuron Coleman,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"31 Coleman, Kuron  31 Coleman, Kuron 2 0.0 22 11.0 1 5 0.2 0 3 0.0 1 2 0.5 3 1.5 1 2 3 1.5 3 0 0 1 0 View Bio",2.0,22.0,11.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,3.0,1.5,1.0,2.0,3.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,5.454545454545454,5.454545454545454,0.0,1.818181818181818,0.0,0.0,,,,,,ok,ok
Sayvion Saunders,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"25 Saunders, Sayvion  25 Saunders, Sayvion 3 0.0 9 3.0 1 1 1.0 0 0 0.0 0 0 0.0 2 0.7 0 0 0 0.0 2 0 1 0 0 View Bio",3.0,9.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,8.888888888888888,0.0,0.0,0.0,0.0,4.444444444444444,,,,,,ok,ok
Anthony Mendez,Fayetteville State,Central Intercollegiate Athletic,https://fsubroncos.com/sports/mens-basketball/stats,official_school_stats_page,"30 Mendez, Anthony  30 Mendez, Anthony 4 0.0 7 1.8 2 3 0.667 0 0 0.0 0 2 0.0 4 1.0 1 0 1 0.3 0 0 0 1 0 View Bio",4.0,7.2,1.8,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,22.22222222222222,5.555555555555555,0.0,5.555555555555555,0.0,0.0,,,,,,ok,ok
Tobias Shifflet,Fayetteville State,Central Intercollegiate Athletic,https://fsubroncos.com/sports/mens-basketball/stats,official_school_stats_page,"24 Shifflet, Tobias  24 Shifflet, Tobias 5 0.0 9 1.8 1 5 0.2 0 3 0.0 0 2 0.0 2 0.4 0 1 1 0.2 2 0 2 0 0 View Bio",5.0,9.0,1.8,1.0,5.0,0.2,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.4,0.0,1.0,1.0,0.2,2.0,0.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,8.88888888888889,4.444444444444445,0.0,0.0,0.0,8.88888888888889,,,,,,ok,ok
Gerardo Santiago,Fayetteville State,Central Intercollegiate Athletic,https://fsubroncos.com/sports/mens-basketball/stats,official_school_stats_page,"23 Santiago, Gerardo  23 Santiago, Gerardo 3 0.0 4 1.3 0 2 0.0 0 0 0.0 0 0 0.0 0 0.0 0 0 0 0.0 1 0 1 1 0 View Bio",3.0,3.9,1.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,10.256410256410255,0.0,10.256410256410255,,,,,,ok,ok
Jeremee Bryant,Johnson C Smith,Central Intercollegiate Athletic,https://goldenbullsports.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"13 Bryant, Jeremee  13 Bryant, Jeremee 6 0.0 55 9.2 12 22 0.545 6 10 0.6 2 5 0.4 32 5.3 2 6 8 1.3 6 2 4 6 1 View Bio",6.0,55.2,9.2,12.0,22.0,0.545,6.0,10.0,0.6,2.0,5.0,0.4,32.0,5.333333333333333,2.0,6.0,8.0,1.3333333333333333,6.0,2.0,4.0,6.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.1666666666666666,23.18840579710145,5.797101449275362,1.4492753623188406,4.347826086956522,0.7246376811594203,2.898550724637681,,,,,,ok,ok
Christopher Mitchell,Johnson C Smith,Central Intercollegiate Athletic,https://goldenbullsports.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"07 Mitchell, Christopher  07 Mitchell, Christopher 6 0.0 16 2.7 4 6 0.667 1 2 0.5 2 3 0.667 11 1.8 0 1 1 0.2 1 2 1 1 0 View Bio",6.0,16.200000000000003,2.7,4.0,6.0,0.667,1.0,2.0,0.5,2.0,3.0,0.667,11.0,1.8333333333333333,0.0,1.0,1.0,0.1666666666666666,1.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,27.16049382716049,2.469135802469135,4.93827160493827,2.469135802469135,0.0,2.469135802469135,,,,,,ok,ok
Micah Norris,Johnson C Smith,Central Intercollegiate Athletic,https://goldenbullsports.com/sports/mens-basketball/stats/2025-2026,official_school_stats_page,"20 Norris, Micah  20 Norris, Micah 2 0.0 4 2.0 0 0 0.0 0 0 0.0 0 0 0.0 0 0.0 0 1 1 0.5 1 1 0 0 0 View Bio",2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,,,,,,ok,ok
Jahmire Brewer,Lincoln PA,Central Intercollegiate Athletic,https://lulions.com/sports/mens-basketball/stats,official_school_stats_page,"11 Brewer , Jahmire 11 Brewer , Jahmire 4 0.0 28 7.0 2 8 0.25 0 0 0.0 0 0 0.0 4 1.0 2 2 4 1.0 6 0 4 0 0 View Bio",4.0,28.0,7.0,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,4.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.714285714285714,5.714285714285714,0.0,0.0,0.0,5.714285714285714,,,,,,ok,ok
Yave Cruz,Lincoln PA,Central Intercollegiate Athletic,https://lulions.com/sports/mens-basketball/stats,official_school_stats_page,"02 Cruz, Yave  02 Cruz, Yave 6 0.0 11 1.8 1 3 0.333 0 1 0.0 3 5 0.6 5 0.8 0 3 3 0.5 2 0 2 0 0 View Bio",6.0,10.8,1.8,1.0,3.0,0.333,0.0,1.0,0.0,3.0,5.0,0.6,5.0,0.8333333333333334,0.0,3.0,3.0,0.5,2.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,18.51851851851852,11.11111111111111,0.0,0.0,0.0,7.4074074074074066,,,,,,ok,ok
Leon Cain,Livingstone,Central Intercollegiate Athletic,https://bluebearathletics.com/sports/mens-basketball/stats,official_school_stats_page,"42 Cain, Leon  42 Cain, Leon 1 0.0 5 5.0 0 1 0.0 0 0 0.0 1 2 0.5 1 1.0 1 0 1 1.0 1 0 1 1 0 View Bio",1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,,,,,,ok,ok
Kareem Fawlkes,Livingstone,Central Intercollegiate Athletic,https://bluebearathletics.com/sports/mens-basketball/stats,official_school_stats_page,"00 Fawlkes, Kareem  00 Fawlkes, Kareem 6 0.0 32 5.3 1 3 0.333 0 0 0.0 4 13 0.308 6 1.0 4 7 11 1.8 7 0 8 1 0 View Bio",6.0,31.799999999999997,5.3,1.0,3.0,0.333,0.0,0.0,0.0,4.0,13.0,0.308,6.0,1.0,4.0,7.0,11.0,1.8333333333333333,7.0,0.0,8.0,1.0,0.0,0.0,1.3333333333333333,0.1666666666666666,0.0,7.547169811320755,13.836477987421382,0.0,1.2578616352201255,0.0,10.062893081761006,,,,,,ok,ok
Idris Williams,Livingstone,Central Intercollegiate Athletic,https://bluebearathletics.com/sports/mens-basketball/stats,official_school_stats_page,"04 Williams, Idris  04 Williams, Idris 5 0.0 24 4.8 1 5 0.2 0 0 0.0 1 2 0.5 3 0.6 1 5 6 1.2 4 0 4 1 0 View Bio",5.0,24.0,4.8,1.0,5.0,0.2,0.0,0.0,0.0,1.0,2.0,0.5,3.0,0.6,1.0,5.0,6.0,1.2,4.0,0.0,4.0,1.0,0.0,0.0,0.8,0.2,0.0,5.0,10.0,0.0,1.6666666666666667,0.0,6.666666666666667,,,,,,profile_fetch_failed,profile_fetch_failed
Trey Minard,Livingstone,Central Intercollegiate Athletic,https://bluebearathletics.com/sports/mens-basketball/stats,official_school_stats_page,"03 Minard, Trey  03 Minard, Trey 1 0.0 10 10.0 0 1 0.0 0 1 0.0 0 0 0.0 0 0.0 0 3 3 3.0 2 2 0 0 1 View Bio",1.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,12.0,8.0,0.0,4.0,0.0,,,,,,ok,ok
Isaac Tatum,Shaw,Central Intercollegiate Athletic,https://shawbears.com/sports/mens-basketball/stats,official_school_stats_page,"14 Tatum, Isaac  14 Tatum, Isaac 8 2.0 101 12.6 13 38 0.342 5 14 0.357 10 13 0.769 41 5.1 3 6 9 1.1 7 17 7 2 0 View Bio",8.0,100.8,12.6,13.0,38.0,0.342,5.0,14.0,0.357,10.0,13.0,0.769,41.0,5.125,3.0,6.0,9.0,1.125,7.0,17.0,7.0,2.0,0.0,2.125,0.875,0.25,0.0,16.26984126984127,3.5714285714285716,6.746031746031746,0.7936507936507937,0.0,2.7777777777777777,,,,,,ok,ok
Zailan Blue,Shaw,Central Intercollegiate Athletic,https://shawbears.com/sports/mens-basketball/stats,official_school_stats_page,"15 Blue, Zailan  15 Blue, Zailan 4 0.0 19 4.8 4 9 0.444 1 5 0.2 3 4 0.75 12 3.0 1 0 1 0.3 5 1 1 2 0 View Bio",4.0,19.2,4.8,4.0,9.0,0.444,1.0,5.0,0.2,3.0,4.0,0.75,12.0,3.0,1.0,0.0,1.0,0.25,5.0,1.0,1.0,2.0,0.0,0.25,0.25,0.5,0.0,25.0,2.0833333333333335,2.0833333333333335,4.166666666666667,0.0,2.0833333333333335,,,,,,ok,ok
Justice Mitchell,Barton,Conference Carolinas,https://bartonbulldogs.com/sports/mens-basketball/stats,official_school_stats_page,"32 Mitchell, Justice  32 Mitchell, Justice 2 0.0 5 2.5 1 2 0.5 1 2 0.5 1 2 0.5 4 2.0 1 0 1 0.5 0 1 0 0 0 View Bio",2.0,5.0,2.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,4.0,2.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,32.0,8.0,8.0,0.0,0.0,0.0,,,,,,ok,ok
Da'Kari Jones,Barton,Conference Carolinas,https://bartonbulldogs.com/sports/mens-basketball/stats,official_school_stats_page,"04 Jones, Da'Kari  04 Jones, Da'Kari 8 0.0 21 2.6 5 11 0.455 1 1 1.0 0 0 0.0 11 1.4 1 4 5 0.6 6 1 4 0 0 View Bio",8.0,20.8,2.6,5.0,11.0,0.455,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1.375,1.0,4.0,5.0,0.625,6.0,1.0,4.0,0.0,0.0,0.125,0.5,0.0,0.0,21.153846153846153,9.615384615384617,1.923076923076923,0.0,0.0,7.692307692307692,,,,,,ok,ok
Jackson Lavengood,Barton,Conference Carolinas,https://bartonbulldogs.com/sports/mens-basketball/stats,official_school_stats_page,"42 Lavengood, Jackson  42 Lavengood, Jackson 5 0.0 13 2.6 0 0 0.0 0 0 0.0 1 6 0.167 1 0.2 2 5 7 1.4 0 0 2 1 0 View Bio",5.0,13.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.167,1.0,0.2,2.0,5.0,7.0,1.4,0.0,0.0,2.0,1.0,0.0,0.0,0.4,0.2,0.0,3.0769230769230766,21.538461538461537,0.0,3.0769230769230766,0.0,6.153846153846153,,,,,,ok,ok
JaVon Brooks,Belmont Abbey,Conference Carolinas,https://abbeyathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"10 Brooks, Javon  10 Brooks, Javon 6 0.0 59 9.8 3 23 0.13 1 11 0.091 0 0 0.0 7 1.2 3 12 15 2.5 6 2 5 3 0 View Bio",6.0,58.8,9.8,3.0,23.0,0.13,1.0,11.0,0.091,0.0,0.0,0.0,7.0,1.1666666666666667,3.0,12.0,15.0,2.5,6.0,2.0,5.0,3.0,0.0,0.3333333333333333,0.8333333333333334,0.5,0.0,4.761904761904762,10.20408163265306,1.3605442176870746,2.0408163265306123,0.0,3.401360544217687,,,,,,ok,ok
Josh Lindsay,Belmont Abbey,Conference Carolinas,https://abbeyathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20 Lindsay, Josh  20 Lindsay, Josh 5 1.0 13 2.6 1 2 0.5 0 0 0.0 0 0 0.0 2 0.4 0 0 0 0.0 1 4 1 0 0 View Bio",5.0,13.0,2.6,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.8,0.2,0.0,0.0,6.153846153846153,0.0,12.307692307692308,0.0,0.0,3.0769230769230766,,,,,,ok,ok
"Brian Carter, Jr.",Belmont Abbey,Conference Carolinas,https://abbeyathletics.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"23 Carter, Jr., Brian  23 Carter, Jr., Brian 2 1.0 9 4.5 0 3 0.0 0 1 0.0 0 0 0.0 0 0.0 0 0 0 0.0 1 0 1 0 0 View Bio",2.0,9.0,4.5,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,,,,,,ok,ok
Dominique Bailey,Chowan,Conference Carolinas,https://gocuhawks.com/sports/mens-basketball/stats,official_school_stats_page,"03 Bailey, Dominique  03 Bailey, Dominique 5 4.0 136 27.2 15 41 0.366 6 16 0.375 9 16 0.563 45 9.0 2 11 13 2.6 9 11 5 2 1 View Bio",5.0,136.0,27.2,15.0,41.0,0.366,6.0,16.0,0.375,9.0,16.0,0.563,45.0,9.0,2.0,11.0,13.0,2.6,9.0,11.0,5.0,2.0,1.0,2.2,1.0,0.4,0.2,13.23529411764706,3.823529411764706,3.235294117647059,0.5882352941176471,0.2941176470588235,1.4705882352941178,,,,,,ok,ok
Cristian Rosado,Chowan,Conference Carolinas,https://gocuhawks.com/sports/mens-basketball/stats,official_school_stats_page,"24 Rosado, Cristian  24 Rosado, Cristian 2 0.0 10 5.0 2 3 0.667 1 2 0.5 0 0 0.0 5 2.5 0 0 0 0.0 1 3 1 2 0 View Bio",2.0,10.0,5.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.5,0.5,1.0,0.0,20.0,0.0,12.0,8.0,0.0,4.0,,,,,,ok,ok
Cameron Spencer,Chowan,Conference Carolinas,https://gocuhawks.com/sports/mens-basketball/stats,official_school_stats_page,"34 Spencer, Cameron  34 Spencer, Cameron 4 0.0 17 4.3 2 6 0.333 1 5 0.2 0 0 0.0 5 1.3 1 3 4 1.0 1 0 1 0 0 View Bio",4.0,17.2,4.3,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,5.0,1.25,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,11.627906976744187,9.30232558139535,0.0,0.0,0.0,2.3255813953488373,,,,,,ok,ok
Cameron Walker,Chowan,Conference Carolinas,https://gocuhawks.com/sports/mens-basketball/stats,official_school_stats_page,"14 Walker, Cameron  14 Walker, Cameron 3 0.0 9 3.0 0 1 0.0 0 0 0.0 0 0 0.0 0 0.0 0 2 2 0.7 2 2 0 0 0 View Bio",3.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,8.888888888888888,8.888888888888888,0.0,0.0,0.0,,,,,,ok,ok
Kolby Watson,Emmanuel GA,Conference Carolinas,https://goeulions.com/sports/mens-basketball/stats,official_school_stats_page,"13 Watson, Kolby 13 Watson, Kolby 3 0.0 50 16.7 14 23 0.609 3 8 0.375 6 10 0.6 37 12.3 3 8 11 3.7 7 8 2 2 0 View Bio",3.0,50.099999999999994,16.7,14.0,23.0,0.609,3.0,8.0,0.375,6.0,10.0,0.6,37.0,12.333333333333334,3.0,8.0,11.0,3.6666666666666665,7.0,8.0,2.0,2.0,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.0,29.540918163672657,8.782435129740518,6.387225548902196,1.596806387225549,0.0,1.596806387225549,,,,,,ok,ok
Jamaal Leggett,Emmanuel GA,Conference Carolinas,https://goeulions.com/sports/mens-basketball/stats,official_school_stats_page,"11 Leggett, Jamaal  11 Leggett, Jamaal 3 0.0 11 3.7 2 5 0.4 0 3 0.0 0 2 0.0 4 1.3 2 1 3 1.0 4 2 2 3 0 View Bio",3.0,11.1,3.7,2.0,5.0,0.4,0.0,3.0,0.0,0.0,2.0,0.0,4.0,1.3333333333333333,2.0,1.0,3.0,1.0,4.0,2.0,2.0,3.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,14.414414414414413,10.81081081081081,7.207207207207206,10.81081081081081,0.0,7.207207207207206,,,,,,ok,ok
Curtis Bowser,Erskine,Conference Carolinas,https://erskinesports.com/sports/mens-basketball/stats,official_school_stats_page,"30 Bowser, Jr., Curtis  30 Bowser, Jr., Curtis 1 0.0 2 2.0 2 2 1.0 0 0 0.0 1 1 1.0 5 5.0 0 0 0 0.0 0 0 0 0 0 View Bio",1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,profile_stat_row_not_found,manual_review_ok
Alan Kane,Ferrum,Conference Carolinas,https://ferrumpanthers.com/sports/mens-basketball/stats,official_school_stats_page,"01 Kane, Alan  01 Kane, Alan 3 0.0 59 19.7 8 17 0.471 1 3 0.333 2 2 1.0 19 6.3 1 4 5 1.7 3 4 5 1 0",3.0,59.099999999999994,19.7,8.0,17.0,0.471,1.0,3.0,0.333,2.0,2.0,1.0,19.0,6.333333333333333,1.0,4.0,5.0,1.6666666666666667,3.0,4.0,5.0,1.0,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,12.859560067681894,3.384094754653131,2.707275803722504,0.676818950930626,0.0,3.384094754653131,,,,,,profile_link_not_found,profile_link_not_found
